"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"comfy-sweep-14","","finished","-","","","2026-04-24T08:59:47.000Z","29","qgnl1qex","128","0.6","0.2","entropy","5","8","8","256,128,64","0.07016435187642998","15","300","0.23254800026232147","l1","","","","20","0.00020662937199792249","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.256308412633671","1.1884490926707945","15","7","50","1","0.000011505657711808387","0.8029386100413123","0.624816086316822","0.7462905592695255","0.6020980727006587","0.7475247524752475","0.8288040488502586","0.6610927587884948","0.5970009372071228","0.6553497942386831"
"youthful-sweep-32","","finished","-","","","2026-04-24T09:08:25.000Z","76","qgnl1qex","256","0.6","0.2","entropy","5","2","20","256,128,64","0.2095677862686459","5","200","0.968055680087888","l1","","","","5","0.001735541319351902","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04693174032924123","2.6377596768564096","15","8","100","1","0.0004544393369707334","0.8040815201742072","0.6247267427738644","0.7359040829552819","0.6080462539147193","0.745049504950495","0.8206623390912091","0.6652894573996043","0.5918085595950299","0.661522633744856"
"fluent-sweep-25","","finished","-","","","2026-04-24T09:03:51.000Z","59","qgnl1qex","512","0.4","0.4","gini","7","2","17","256,128,64","0.06366305416153721","7","200","3.809769319881089","l1","","","","10","0.00013958205950560305","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1302661877959899","3.672046495869401","15","6","100","0.8","0.0012299266554735035","0.8065336841673766","0.6245334660363274","0.7584394250513347","0.6069847515986228","0.750990099009901","0.8382110243151062","0.6659949974130456","0.6048192771084338","0.6455761316872428"
"warm-sweep-62","","finished","-","","","2026-04-24T09:24:47.000Z","42","qgnl1qex","512","1","0.5","gini","5","2","14","512,256,128","0.08024374419508522","5","100","0.18245123743378217","l2","","","","10","0.0003020939161647657","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3473215632056963","2.3762994042688113","15","10","100","1","0.000022344367411594623","0.8028757468595904","0.624427848711154","0.7157254839225724","0.6095874075840687","0.7427392739273927","0.8044889426779623","0.6609532135937619","0.5872224739465337","0.6666666666666666"
"amber-sweep-65","","finished","-","","","2026-04-24T09:27:24.000Z","42","qgnl1qex","256","0.8","0.2","gini","7","5","16","512,256,128","0.29930796468292925","3","100","0.025321355474532774","l2","","","","10","0.0019880688194187836","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06100940301551916","1.818797889662988","15","10","100","0.8","0.000236048641265953","0.8028757468595904","0.624427848711154","0.7157254839225724","0.6095874075840687","0.7427392739273927","0.8044889426779623","0.6609532135937619","0.5872224739465337","0.6666666666666666"
"proud-sweep-58","","finished","-","","","2026-04-24T09:23:31.000Z","12","qgnl1qex","256","0.6","0.1","entropy","7","8","14","512,256,128","0.2395741173906494","5","300","0.0950202172540433","l1","","","","20","0.00012835501088649795","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034732166481678955","2.5429215915317065","5","7","50","1","0.0008569372207342458","0.7992326817558298","0.624227158232196","0.624828218048557","0.6064166290103932","0.7292079207920792","0.7296732313785895","0.6541975211917386","0.5625257944696657","0.7011316872427984"
"icy-sweep-21","","finished","-","","","2026-04-24T09:02:35.000Z","36","qgnl1qex","256","0.8","0.4","entropy","3","5","6","128,64","0.058979262967370674","7","50","0.003064076866686019","l1","","","","10","0.00010918600908454012","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.523137853945142","5.018609710916627","15","5","50","0.4","0.0002847223540418394","0.8035173762332682","0.6241345202769535","0.7690655209452202","0.5988200589970502","0.7491749174917491","0.8462427109693036","0.6669188787681538","0.6009523809523809","0.6491769547325102"
"helpful-sweep-1","","finished","-","","","2026-04-24T08:52:03.000Z","48","qgnl1qex","128","0.6","0.4","entropy","7","10","11","512,256,128","0.014847957554027244","10","100","0.3468700826537877","l2","","","","5","0.002901202816391059","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2693173977952377","5.913968367704167","10","3","100","0.4","0.0000449097498465276","0.8037002168592307","0.6239808153477219","0.6944242717663197","0.6005259383217786","0.7412541254125412","0.7916712509627022","0.6621874014383097","0.5844564240790656","0.6692386831275721"
"magic-sweep-9","","finished","-","","","2026-04-24T08:56:29.000Z","89","qgnl1qex","128","0.6","0.3","entropy","3","2","12","256,128,64","0.05522611325721185","7","200","0.008311425100531997","l1","","","","20","0.00015520410344308926","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1553383315991632","1.2571009333210572","15","8","200","1","0.0037289424343320246","0.8050914553064024","0.6237816764132553","0.7367994160110309","0.6071428571428571","0.7452145214521452","0.8214875123775993","0.6665139459536336","0.5925925925925926","0.6584362139917695"
"dry-sweep-50","","finished","-","","","2026-04-24T09:20:37.000Z","10","qgnl1qex","256","1","0.5","entropy","15","2","10","128,64","0.15809040720871315","10","200","8.234684833851535","l1","","","","10","0.0003044598962102583","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5089956137668958","3.9264615725329506","3","10","200","0.8","0.000016279030289134405","0.7962462432062772","0.6227189781021898","0.6156901688182721","0.603713768115942","0.7270627062706271","0.7232368797447464","0.6503581954464825","0.5594262295081968","0.7021604938271605"
"golden-sweep-36","","finished","-","","","2026-04-24T09:11:07.000Z","8","qgnl1qex","128","0.6","0.1","gini","10","7","16","128,64","0.0816398673502007","3","200","0.1126627990465304","l2","","","","20","0.0003344644119431377","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1991241261133109","1.2572426048767031","3","10","100","1","0.00004465363723131473","0.7974794488636137","0.6222424380259267","0.6162252409501404","0.6062246278755075","0.725907590759076","0.7218065793816701","0.6508533689312329","0.5576844679983693","0.7037037037037037"
"twilight-sweep-63","","finished","-","","","2026-04-24T09:25:34.000Z","13","qgnl1qex","256","0.4","0.5","gini","10","2","16","128,64","0.12081420839760348","5","100","0.005901855507390839","l2","","","","20","0.0008215565153180367","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.623735253918719","3.9986789051682465","3","9","50","1","0.00009209158446249528","0.7948029520450155","0.6218181818181818","0.6138855054811205","0.6036117381489842","0.7254125412541255","0.72098140609528","0.6474068327416422","0.5570032573289903","0.7037037037037037"
"glamorous-sweep-33","","finished","-","","","2026-04-24T09:09:44.000Z","38","qgnl1qex","256","0.8","0.2","gini","5","7","14","512,256,128","0.04480538384534424","3","300","0.08715448331878688","l1","","","","10","0.0003759722826375382","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.153736387863948","1.1808185006655667","15","10","50","1","0.00006148443649658938","0.8011626939135443","0.6197590361445783","0.7165014390789894","0.6080726056842608","0.7396039603960396","0.8049290350973705","0.6592873688553731","0.5829555757026292","0.661522633744856"
"restful-sweep-48","","finished","-","","","2026-04-24T09:19:26.000Z","45","qgnl1qex","512","0.6","0.2","entropy","3","9","14","128,64","0.08864562404238789","5","300","0.011004515083868564","l1","","","","10","0.0012337820124228094","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9315917198186034","1.4062542929605513","15","8","50","0.8","0.000021750491343657303","0.8013637811091515","0.6181552689218788","0.7351395066720582","0.6056949806949807","0.7410891089108911","0.819837165804819","0.6644338475574718","0.5866050808314087","0.6532921810699589"
"rosy-sweep-56","","finished","-","","","2026-04-24T09:22:37.000Z","32","qgnl1qex","256","0.6","0.2","entropy","10","3","16","256,128,64","0.07609929677838319","7","300","0.17569573771824226","l2","","","","20","0.00100173053024077","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9828359858491942","2.467372493887625","15","8","50","0.6","0.002013365434619493","0.8013637811091515","0.6181552689218788","0.7351395066720582","0.6056949806949807","0.7410891089108911","0.819837165804819","0.6644338475574718","0.5866050808314087","0.6532921810699589"
"fiery-sweep-42","","finished","-","","","2026-04-24T09:12:57.000Z","45","qgnl1qex","256","0.6","0.3","entropy","15","3","13","256,128,64","0.25585684503901057","5","300","0.004869767864916419","l1","","","","20","0.0005786518375193407","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7525066355509474","2.2135201345717213","15","8","50","1","0.000031639936762240545","0.8013637811091515","0.6181552689218788","0.7351395066720582","0.6056949806949807","0.7410891089108911","0.819837165804819","0.6644338475574718","0.5866050808314087","0.6532921810699589"
