CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised,UndisclosedAmountShare,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,HQCountry,PrimaryIndustrySector,SimilarityScoreMean,N_Competitors,Same_Country,Highest_Degree_CEO,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute
78124,1,2010,10,12,58.73207825,0.09090909090909091,0.0,1,1,0,0,0,0,0,1,-0.3333958042728253,2,0,0,0,5.724682875,1,1,1,1,0,0,1,1,0,0,France,Consumer Products and Services (B2C),88.701,0,0,,0,297.7388888888889,-0.44244937409630164,1,4,0,1,18,2.303030303030303,2004.1818181818182,1
78125,1,2009,11,4,15.8370284,0.0,0.0,1,1,0,0,1,0,0,1,0.4222469753675041,1,0,0,0,5.94562642,0,0,1,1,0,0,0,0,0,0,France,Information Technology,98.661,8,3,3,0,1077.6666666666667,0.7004626656353993,0,8,0,1,6,3.7043650793650786,2003.2175324675322,0
78126,0,2011,1,1,0.0,0.5,0.0,1,1,0,0,0,0,0,1,0.6520299385249815,1,0,0,0,1.9734179485714287,1,0,1,0,0,0,1,0,0,0,Austria,Consumer Products and Services (B2C),92.964,0,0,4,0,914.1428571428571,-0.04728404172985682,1,3,0,0,7,3.6666666666666665,2004.3333333333333,0
78127,1,2009,4,2,1.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,7.645043913333333,0,0,1,0,0,0,0,0,0,0,Russia,Consumer Products and Services (B2C),94.66,0,0,,0,1136.0,-0.44244937409630164,0,3,0,0,3,3.3333333333333335,2004.0,0
78129,1,2010,1,2,1.25,0.0,0.0,1,1,0,0,0,0,0,0,0.2957423788470257,2,0,0,0,4.64693928,0,0,1,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),87.32300000000001,0,0,4,0,873.75,0.23309022353478612,0,4,0,0,4,3.625,2004.7916666666665,0
78130,1,2009,14,12,463.49858943,0.10714285714285714,28.57142857142857,1,0,1,0,0,0,1,0,0.2397435786266627,3,0,0,0,18.364331005789474,0,1,1,1,0,1,1,0,0,1,France,Information Technology,99.548,10,0,3,0,725.9473684210526,0.961384941233641,1,14,0,1,19,3.3966180644752066,1997.0223330241188,1
78132,1,2010,1,1,0.4,0.0,0.0,0,1,1,0,0,0,0,0,0.5216143272127798,2,0,0,0,1.8199110619999999,0,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,71.348,0,0,5,0,502.8,0.4505653992211374,1,2,0,0,5,4.5,2003.0,0
78133,1,2011,10,3,0.13505382,0.13636363636363635,100.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,1.0232711700000001,1,0,1,0,0,0,0,0,0,0,France,Consumer Products and Services (B2C),91.024,0,0,4,1,473.5,-0.44244937409630164,1,2,0,0,3,4.0,2005.0,0
78134,0,2010,4,2,0.35,0.0,0.0,1,0,0,1,0,0,0,0,0.19342606806131082,1,0,0,0,1.2613085466666667,0,0,1,0,0,0,1,0,0,0,France,Information Technology,90.507,0,0,4,0,533.6666666666666,-0.44244937409630164,1,2,0,0,3,3.75,2003.5,1
78136,0,2015,0,1,0.0,1.0,0.0,1,0,0,1,0,0,0,0,-0.24486670791307924,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,France,Business Products and Services (B2B),88.875,0,0,3,0,8.0,-0.04728404172985682,0,2,0,0,1,3.0,2001.0,0
78138,1,2011,4,2,2.07377381,0.2,0.0,1,0,0,0,0,0,0,0,-0.31466839621736187,2,0,0,0,2.1190789899999998,1,0,1,0,0,0,0,0,0,0,Belgium,Business Products and Services (B2B),96.307,0,0,,0,352.8,-0.44244937409630164,0,3,0,0,5,4.0,1998.4,0
78139,1,2011,9,3,30.87129005,0.0,20.0,1,1,0,0,0,0,0,1,0.25014042643476503,2,0,0,0,3.0774908266666667,0,0,1,0,0,0,0,0,0,0,Sweden,Information Technology,99.003,10,2,3,0,505.6666666666667,-0.44244937409630164,1,10,0,0,3,3.22,1992.6266666666666,1
78163,0,2012,11,2,0.6855798799999999,0.0,0.0,0,0,0,0,0,0,0,0,-0.08287634242666572,3,0,0,1,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),94.934,0,0,,0,,-0.08287634242666571,1,3,0,0,0,,,0
78184,1,2008,12,5,8.37423158,0.2727272727272727,16.666666666666664,1,0,1,0,1,0,0,0,0.19363305270429637,1,1,0,0,6.985811631999999,0,1,1,0,0,1,1,0,0,0,Germany,Information Technology,99.065,10,2,,0,109.2,0.1473089853449586,0,6,0,0,5,3.303030303030303,2004.0000000000002,1
78194,0,2016,0,1,0.0,1.0,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,France,Information Technology,96.009,0,0,4,0,157.0,-0.44244937409630164,0,2,0,0,1,4.0,1993.0,0
78196,1,2010,13,5,7.09676275,0.16666666666666666,20.0,0,0,0,0,0,0,0,0,0.1369568878949389,2,0,0,1,4.962919582,0,0,1,0,0,0,1,0,0,0,United Kingdom,Business Products and Services (B2B),94.607,0,0,3,1,11.2,-0.08287634242666571,1,5,0,0,5,3.3055555555555554,2000.1666666666667,1
78199,0,2009,6,5,3.72290998,0.0,25.0,0,1,1,1,1,1,0,0,0.06118711458743936,2,0,0,0,2.5491836300000004,0,0,1,1,0,0,0,0,0,1,United Kingdom,Healthcare,97.5,10,1,5,0,171.85714285714286,0.5926632552044221,0,4,1,0,7,4.611111111111111,1991.138888888889,1
78201,0,2011,3,2,0.2406968,0.3333333333333333,0.0,0,0,0,1,0,0,0,0,0.06070953526108556,1,0,0,0,0.776042895,1,0,0,0,1,0,0,1,0,0,United Kingdom,Consumer Products and Services (B2C),86.797,0,0,3,0,75.0,-0.44244937409630164,1,1,0,0,2,3.0,2000.0,0
78204,1,2009,15,5,0.8720066,0.1,0.0,1,0,1,0,0,0,0,0,0.6674844784557753,1,0,0,0,0.5035273466666665,1,0,1,0,0,0,1,0,0,0,United Kingdom,Information Technology,97.049,0,0,4,0,82.77777777777777,0.31228898993977916,1,2,0,0,9,3.0677777777777777,1997.061111111111,1
78211,1,2010,13,7,12.67808099,0.16666666666666666,11.11111111111111,1,1,1,1,0,0,0,0,0.657902424079923,4,1,0,0,3.3888156019999998,1,0,1,1,0,0,1,0,0,0,United Kingdom,Information Technology,99.277,10,0,,0,342.2,-0.44244937409630164,0,9,0,0,5,3.447789115646259,1992.4261904761902,1
78216,0,2011,2,4,0.0,1.0,50.0,1,0,0,1,0,0,0,1,0.2827427995572794,4,0,0,0,5.273225425000001,1,1,1,0,0,1,1,1,0,0,Italy,Information Technology,92.711,0,0,4,0,145.66666666666666,-0.44244937409630164,0,4,0,0,6,3.6999999999999997,2004.5,0
78219,0,2016,8,1,0.0,0.1111111111111111,0.0,0,1,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,Czech Republic,Business Products and Services (B2B),86.994,0,0,3,0,42.0,-0.44244937409630164,0,2,0,0,1,4.0,2010.0,0
78222,0,2012,6,1,0.4618088,0.0,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,1.11841153,0,0,0,0,1,0,0,0,0,0,Italy,Healthcare,85.87100000000001,0,0,,0,171.0,-0.44244937409630164,1,2,0,0,1,,,0
78223,0,2011,5,6,1.8157748499999997,0.25,50.0,0,0,0,0,0,0,0,0,-0.2926272775672867,2,0,0,0,0.4136124925,1,0,1,0,0,0,1,1,0,0,Italy,Information Technology,87.02799999999999,0,0,3,0,144.75,-0.44244937409630164,0,2,0,0,4,3.0,1999.75,0
78227,1,2010,5,2,9.1,0.16666666666666666,0.0,1,0,0,0,0,0,0,1,0.06118711458743936,2,0,0,0,9.168676983333334,1,0,1,0,0,0,1,0,0,0,Germany,Business Products and Services (B2B),87.362,4,1,,0,120.33333333333333,-0.08287634242666571,0,4,0,0,3,3.7222222222222228,1994.5555555555554,1
78229,1,2009,2,1,4.0,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,6.4499995000000006,0,0,1,0,0,0,0,0,0,0,Russia,Information Technology,91.458,0,0,,0,120.5,-0.44244937409630164,0,1,0,0,2,,,0
78230,0,2011,13,1,5.0,0.0,0.0,1,0,1,0,0,0,0,0,0.1906261503114245,1,0,0,0,4.52499975,0,0,1,0,0,0,1,0,0,0,Russia,Consumer Products and Services (B2C),95.43100000000001,0,0,,0,83.25,-0.44244937409630164,0,3,0,0,4,3.6538461538461537,1997.0384615384614,0
78239,0,2011,8,4,14.71571101,0.125,15.384615384615385,1,1,1,1,1,0,1,1,0.30917321601128617,4,0,0,1,3.78268655375,0,1,1,0,0,0,1,0,0,0,United Kingdom,Consumer Products and Services (B2C),83.65700000000001,1,1,,0,118.5,0.31228898993977916,1,13,0,0,8,3.57597974941725,1999.0703241203241,1
78240,1,2012,13,12,83.27581536,0.07142857142857142,20.0,1,1,0,0,1,0,0,1,0.7394135567167871,4,0,0,0,13.504848986428572,1,0,1,0,0,0,1,0,1,0,Belgium,Information Technology,99.926,10,0,3,0,673.7142857142857,-0.44244937409630164,1,15,0,1,14,3.8348246991104142,1993.1021464646467,1
78241,0,2011,4,4,0.21551215,0.1,33.33333333333333,0,0,1,1,0,0,0,1,-0.44244937409630164,2,0,0,0,0.9099829973333333,1,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),88.723,0,0,3,0,361.8666666666667,-0.44244937409630164,1,3,0,0,5,3.0,2008.9666666666667,0
78242,1,2010,1,2,1.82056967,0.0,0.0,1,0,0,0,0,0,0,0,0.6127600145842366,2,0,0,0,5.20400413,0,0,1,0,0,0,0,0,0,0,Spain,Information Technology,86.271,0,0,3,0,89.0,0.2475951379907733,0,3,0,0,3,3.3333333333333335,2001.3333333333333,0
78244,0,2017,7,1,0.0,0.125,0.0,0,1,0,0,0,0,0,0,-0.25376478308728145,2,0,0,0,0.23270464,1,0,0,0,0,0,0,0,0,0,Norway,Information Technology,81.994,0,0,4,0,599.0,0.31228898993977916,0,3,0,0,1,3.375,2013.0,0
78266,1,2009,14,7,3.8872577400000004,0.0,0.0,0,0,1,0,0,1,0,0,-0.07123611130486689,1,0,0,0,0.923469176,0,0,1,1,0,0,0,0,0,0,United Kingdom,Healthcare,94.694,2,1,5,0,1763.2,-0.08287634242666571,0,3,1,0,5,4.333333333333334,1989.7619047619044,1
78271,0,2012,2,2,1.29280644,0.16666666666666666,33.33333333333333,0,0,0,1,0,0,0,0,-0.0005549975190829957,3,0,0,0,1.6630437900000001,1,0,1,0,0,0,1,1,0,0,Italy,Information Technology,89.11699999999999,0,0,4,0,51.0,-0.04728404172985682,0,3,0,0,2,3.277777777777778,2000.1666666666667,0
78272,0,2010,11,5,3.76267729,0.09090909090909091,50.0,1,0,0,1,1,0,0,0,-0.24902780631431856,2,0,0,0,0.7514568757142858,1,1,1,0,0,0,1,0,0,0,Italy,Consumer Products and Services (B2C),92.076,0,0,3,1,87.42857142857143,-0.14757019437567157,1,4,0,0,7,3.0,1996.9393939393938,1
78273,0,2016,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,France,Information Technology,92.667,0,0,,0,,-0.44244937409630164,0,1,0,0,0,,,0
78280,1,2010,14,6,138.49095843,0.06666666666666667,9.090909090909092,1,1,0,1,1,0,0,1,0.9686903295495257,6,0,0,0,21.561283494545453,1,1,1,1,0,0,1,0,0,0,France,Information Technology,99.279,10,0,3,0,417.90909090909093,0.5068820170145946,1,22,0,1,22,3.6396218596218604,1991.678725430343,1
78286,1,2010,7,1,0.64567116,0.0,0.0,1,1,0,1,0,0,0,0,-0.3831745742413349,3,0,0,0,7.035129058333333,0,1,1,0,0,0,1,0,0,0,Spain,Consumer Products and Services (B2C),87.93100000000001,0,0,4,0,574.1666666666666,-0.44244937409630164,0,3,0,1,6,3.3277777777777775,2002.072222222222,0
78287,0,2010,4,2,0.0,0.6666666666666666,0.0,1,1,0,1,0,0,0,0,-0.34256797641029163,3,0,0,0,1.2977459575,1,0,1,0,0,0,0,0,0,0,Italy,Information Technology,85.971,0,0,4,0,80.0,-0.44244937409630164,0,4,0,0,4,3.4444444444444446,2003.111111111111,0
78288,0,2010,8,2,1.3564403299999999,0.0,0.0,0,1,0,0,0,0,0,0,-0.22144950303210473,1,0,0,0,1.147568995,0,0,1,0,0,0,0,0,0,0,Italy,Business Products and Services (B2B),94.926,0,0,5,0,61.5,-0.04728404172985682,1,1,0,0,2,4.148148148148148,2001.5129629629628,0
78291,1,2012,11,7,59.96238527,0.20833333333333334,32.0,1,1,0,1,1,0,1,1,1.1136197323123695,3,0,0,1,4.248368865714285,0,0,1,1,0,0,0,0,0,0,Estonia,Financial Services,93.9,0,0,4,0,56.57142857142857,1.3549148770256654,1,25,0,0,14,3.9013888888888886,2000.3946759259259,1
78303,0,2011,1,1,0.0,0.5,0.0,0,0,0,1,0,0,0,0,-0.44244937409630164,0,0,0,0,15.0,0,0,1,0,0,0,0,0,0,0,Italy,Energy,84.755,0,0,3,0,50.0,-0.44244937409630164,0,1,0,0,1,3.0,2007.0,0
78312,0,2009,4,1,0.0,0.25,50.0,0,0,1,0,0,1,0,0,1.1356199373404534,1,0,0,0,12.303333333333333,0,0,1,0,0,0,0,0,0,0,Denmark,Healthcare,92.779,0,0,4,1,114.33333333333333,0.882198761406773,0,2,0,1,3,4.166666666666666,1983.3333333333335,0
78314,1,2009,6,5,12.76019338,0.0,0.0,1,1,0,0,0,1,0,0,1.2773146798662995,2,0,0,0,6.453795492857142,0,0,1,1,0,0,1,0,0,1,Sweden,Healthcare,87.862,0,0,4,0,218.14285714285714,0.9878285875708669,0,7,0,0,7,4.358333333333333,1987.290873015873,1
78315,0,2010,2,1,0.0,0.3333333333333333,0.0,0,0,1,0,0,0,1,0,0.5016823885600344,2,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,Netherlands,Consumer Products and Services (B2C),79.098,0,0,5,0,23.0,-0.04728404172985682,1,3,0,0,1,4.333333333333333,1994.6666666666667,0
78321,0,2010,2,1,1.42492522,0.0,50.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,1.0950000000000002,1,0,1,0,0,0,0,0,0,0,Italy,Consumer Products and Services (B2C),86.41799999999999,0,0,,0,63.5,-0.44244937409630164,0,2,0,0,2,,,0
78323,0,2017,7,3,0.0,0.375,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.4035634,1,0,0,0,0,0,0,0,0,0,France,Information Technology,96.054,0,0,,0,72.0,-0.44244937409630164,0,2,0,0,3,,,0
78324,0,2011,7,4,3.02100452,0.125,16.666666666666664,1,1,0,1,0,0,0,1,0.46587463879507857,3,0,0,0,1.2468558546153845,1,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),89.731,0,0,4,1,132.46153846153845,0.27669668924297025,1,6,0,0,13,3.520833333333333,1998.5833333333335,1
78330,0,2015,8,5,0.41330509,0.5,0.0,0,1,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.08240369333333333,1,0,0,0,0,0,0,0,0,0,Denmark,Healthcare,88.41999999999999,0,0,3,0,68.4,-0.44244937409630164,0,1,0,0,5,3.0,,0
78340,1,2011,2,2,3.5,0.5,0.0,0,1,0,0,0,0,0,0,-0.20118059813794198,1,0,0,0,3.9625,0,0,1,0,0,0,1,0,0,0,Ireland,Consumer Products and Services (B2C),86.213,0,0,5,0,1531.5,0.12746039737069215,0,4,0,0,2,5.0,2003.0,0
78352,1,2010,1,1,451.78422475,0.0,0.0,1,1,0,0,0,0,0,0,1.0824978623883244,0,0,0,0,42.181699715,0,1,1,0,0,0,1,0,0,0,Russia,Business Products and Services (B2B),94.71799999999999,0,0,4,0,81.0,0.5926632552044221,0,1,0,0,2,5.0,2010.0,0
78355,1,2010,13,2,19.30317076,0.07142857142857142,0.0,1,0,0,0,0,0,0,0,-0.043002204834351354,0,0,0,0,55.485041795,0,0,1,0,0,0,0,0,0,0,Russia,Information Technology,89.624,0,0,4,0,90.5,-0.44244937409630164,0,4,0,1,2,4.3690476190476195,2004.5714285714287,0
78360,0,2011,3,1,11.15528332,0.0,0.0,1,1,0,0,0,0,0,0,0.04008817782041771,0,0,0,0,21.18799758333333,0,1,1,0,0,0,0,0,0,0,Russia,Information Technology,72.399,0,0,4,0,69.33333333333333,0.5226257297371371,0,2,0,0,3,4.0,1994.0,0
78364,0,2010,14,3,27.94192017,0.14285714285714285,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,51.6121773575,0,0,1,0,0,0,0,0,0,0,Russia,Information Technology,88.974,0,0,,0,88.5,-0.44244937409630164,0,2,0,1,4,5.0,2000.0,0
78369,1,2010,5,4,81.98823873,0.16666666666666666,25.0,1,0,1,1,1,0,0,0,0.13199544915236053,0,1,0,0,31.04870943,0,1,1,0,0,1,0,0,0,0,Russia,Materials and Resources,90.65299999999999,0,0,,0,77.0,-0.44244937409630164,0,4,0,0,2,3.711111111111111,2003.5361111111113,0
78380,0,2010,13,2,0.00032545,0.07692307692307693,0.0,0,0,1,0,0,0,0,0,-0.44244937409630164,0,0,0,0,31.04870943,0,0,1,0,0,0,0,0,0,0,Russia,Business Products and Services (B2B),95.69800000000001,0,0,4,0,153.0,-0.44244937409630164,0,1,0,0,1,4.0,,0
78381,1,2011,10,2,31.04870943,0.1,0.0,1,0,0,0,0,0,0,0,0.09148395335164668,0,0,0,0,31.04870943,0,1,1,0,0,0,0,0,0,0,Russia,Business Products and Services (B2B),94.83500000000001,0,0,,0,77.0,,0,2,0,0,2,3.85,2010.0,0
78383,1,2010,12,5,42.82876414,0.07692307692307693,20.0,1,0,1,0,0,0,0,0,0.2653588040859298,1,1,0,0,16.902750341666664,1,1,1,0,0,0,0,0,0,0,Russia,Healthcare,99.626,10,0,4,0,116.16666666666667,-0.44244937409630164,0,5,1,0,6,3.472161172161172,1999.336263736264,0
78389,0,2011,3,1,0.38878166,0.0,0.0,1,0,0,0,0,0,0,0,0.28657176446097915,1,0,0,0,1.00942088,0,0,1,0,0,0,0,0,0,0,Spain,Information Technology,86.564,0,0,4,0,4.5,-0.44244937409630164,0,3,0,0,2,4.0,1998.9444444444443,0
78392,1,2012,2,2,3.0,0.3333333333333333,28.57142857142857,1,1,1,1,0,0,0,1,-0.12667818464058392,2,0,0,0,26.00914227,1,0,1,0,0,0,1,0,0,0,Germany,Business Products and Services (B2B),86.314,1,0,4,0,206.66666666666666,0.5279694032554162,0,7,0,0,3,3.515873015873016,2005.2666666666667,1
78393,1,2010,10,5,27.287105920000002,0.09090909090909091,0.0,1,1,1,1,0,0,0,1,0.23285045417785472,3,0,0,0,4.915576424444444,1,0,1,0,0,0,1,1,0,0,Ireland,Information Technology,99.571,10,0,4,0,540.2222222222222,-0.44244937409630164,0,13,0,1,9,3.3685057366875553,2000.0672812036448,1
78396,1,2012,8,4,0.92617034,0.14814814814814814,100.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,2.0345997833333334,1,1,1,1,0,0,0,0,0,0,Germany,Healthcare,93.538,0,0,5,1,95.83333333333333,-0.44244937409630164,0,2,1,0,6,5.0,2008.0,0
78397,1,2011,8,2,0.52959389,0.0,33.33333333333333,1,0,1,1,0,0,0,0,1.1844950951549245,1,0,0,0,8.5032901825,0,0,1,0,0,0,0,0,0,0,Denmark,Information Technology,82.293,0,0,3,1,338.25,-0.44244937409630164,1,3,1,0,3,3.3666666666666663,1998.2,1
78413,0,2017,0,1,0.0,1.0,100.0,1,1,0,0,0,0,1,0,-0.44244937409630164,3,0,0,0,0.005,1,0,0,0,0,0,0,0,0,0,Spain,Consumer Products and Services (B2C),95.68199999999999,0,0,4,1,49.0,-0.44244937409630164,0,3,0,0,1,3.3333333333333335,2010.0,0
78420,0,2010,4,1,0.35518091,0.0,100.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.4,0,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),88.723,0,0,4,1,216.0,-0.44244937409630164,1,1,0,0,2,4.0,1994.0,0
78429,0,2010,14,1,0.0,0.06666666666666667,0.0,0,0,0,1,0,0,0,0,-0.4424493740963016,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,Netherlands,Consumer Products and Services (B2C),94.284,0,0,4,0,4.0,-0.44244937409630164,0,1,0,0,1,4.0,1991.0,0
78434,0,2010,6,2,1.8184476699999998,0.0,0.0,1,1,0,0,0,0,0,0,-0.4627846332596236,1,0,0,0,1.12361297,0,0,1,1,0,0,0,0,0,0,United Kingdom,Business Products and Services (B2B),84.615,0,0,,0,654.5,-0.44244937409630164,0,5,0,0,2,3.1833333333333336,1977.7,0
78437,0,2012,1,1,2.0,0.0,33.33333333333333,1,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,4.65,0,0,1,0,0,0,1,0,0,0,Russia,Information Technology,86.365,0,0,2,1,191.0,-0.44244937409630164,0,3,0,0,1,2.5,2007.0,0
78446,0,2011,4,4,0.74230668,0.1,0.0,0,0,0,0,0,0,0,1,0.7473553022927308,2,0,0,0,1.43386516,1,0,0,1,0,0,0,0,0,0,France,Consumer Products and Services (B2C),88.128,0,0,5,0,2458.0,1.9371599786817633,1,2,1,0,2,5.0,2005.0,0
78450,1,2009,12,8,6.05581333,0.3181818181818182,16.666666666666664,1,0,0,0,1,1,0,1,1.5488073669787972,0,0,0,0,4.331734768518519,0,0,1,0,0,0,1,0,0,0,Norway,Healthcare,97.74600000000001,3,0,5,0,59.51851851851851,0.2475951379907733,0,6,0,0,9,4.28030303030303,1986.4545454545455,1
78451,1,2010,13,5,0.85218019,0.14285714285714285,0.0,1,0,1,0,0,0,0,0,0.07743842115033882,0,0,0,0,0.9004714466666668,0,0,1,0,0,0,0,0,0,0,United Kingdom,Business Products and Services (B2B),85.078,0,0,5,0,153.33333333333334,0.21200283729396438,1,6,0,1,6,4.423299319727893,1980.1404761904764,0
78457,1,2011,3,3,9.32102793,0.0,25.0,1,1,0,0,0,0,0,0,0.010659542627278827,3,0,0,0,1.7104042579999998,0,0,1,0,0,0,0,0,0,0,Spain,Information Technology,99.64500000000001,10,1,4,0,136.6,0.44218816506558856,0,8,0,1,5,4.0,1987.9583333333333,1
78460,0,2011,4,2,0.51802288,0.2,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,3,0,0,0,1.03,1,0,0,0,0,0,0,0,0,0,Italy,Consumer Products and Services (B2C),75.01,0,0,,0,81.5,-0.44244937409630164,0,3,0,1,2,3.0,1998.5,0
78463,1,2010,5,3,5.5,0.2,0.0,1,1,0,0,1,0,0,1,0.8158131772962178,2,0,0,0,8.28070117,0,0,1,0,0,0,1,0,0,0,Ireland,Information Technology,99.834,10,1,4,0,918.6666666666666,-0.44244937409630164,1,11,0,0,6,3.4961038961038957,1998.2927272727272,0
78464,0,2011,4,3,0.64750847,0.4,0.0,1,0,0,0,0,0,0,0,-0.021285862236650376,2,0,0,0,7.45,1,0,1,0,0,0,0,1,0,0,Germany,Information Technology,93.861,2,0,4,0,383.0,0.23309022353478612,0,2,0,0,2,3.4,2001.6,0
78466,1,2011,6,6,36.3252716,0.08333333333333333,22.22222222222222,1,1,1,1,1,0,0,1,0.9896875143921061,3,0,0,0,8.934110733333334,0,0,1,0,1,0,1,0,0,0,Sweden,Consumer Products and Services (B2C),95.80199999999999,10,0,3,0,174.0,0.7004626656353993,1,9,0,1,13,3.740079365079365,2000.6061507936508,1
78467,0,2012,2,1,0.12956629,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,1.27696282,0,0,1,0,0,0,0,0,0,0,France,Information Technology,93.197,0,0,3,0,829.0,-0.44244937409630164,1,2,0,0,2,3.0,2000.5,0
78468,0,2012,4,2,2.58390697,0.0,0.0,0,1,1,0,0,0,0,0,0.4318495980857871,2,0,0,0,2.87487248,0,0,1,0,0,0,1,0,0,0,United Kingdom,Information Technology,86.036,0,0,5,0,479.0,1.1824216146456823,0,2,0,0,1,4.616666666666667,2009.3333333333335,1
78470,0,2010,13,2,0.03181557,0.08333333333333333,0.0,1,0,0,1,0,0,0,0,-0.44244937409630164,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),86.435,0,0,4,0,,-0.44244937409630164,0,1,0,0,0,4.0,1995.0,0
78484,0,2012,5,3,1.4893303999999998,0.0,33.33333333333333,1,1,0,1,1,0,0,1,-0.31072759664082006,3,0,0,0,0.38967909888888885,1,0,1,1,0,0,0,0,0,1,Spain,Consumer Products and Services (B2C),88.78,0,0,4,0,612.3333333333334,-0.04728404172985682,1,3,1,0,9,4.0,2003.0,1
78487,1,2011,10,10,70.15740874,0.2727272727272727,15.384615384615385,1,1,0,1,1,0,0,1,0.9017095935116387,7,0,0,0,10.527904565396826,1,0,1,1,1,0,1,0,0,0,United Kingdom,Information Technology,99.54400000000001,10,0,3,0,501.44444444444446,0.9878285875708669,1,26,0,0,21,3.5807898242108775,1994.1115800865803,1
78494,0,2010,3,2,0.12959389,0.25,0.0,0,0,0,0,0,0,0,0,-0.04728404172985682,1,0,0,0,0.7139241475,1,0,1,0,0,0,0,0,0,0,France,Information Technology,88.624,0,0,4,0,130.0,-0.04728404172985682,0,1,0,0,4,4.0,2000.0,0
78497,0,2010,5,2,1.60520875,0.25,0.0,1,1,0,0,0,0,0,1,-0.0493180013356152,2,0,0,0,0.6367700966666667,1,1,1,1,0,1,1,0,0,0,Hungary,Business Products and Services (B2B),87.18100000000001,0,0,3,0,470.0,-0.44244937409630164,0,6,0,0,3,3.964285714285715,1998.702380952381,0
78504,1,2010,6,3,13.082012559999999,0.0,0.0,1,1,0,1,0,0,0,1,0.07846032626679889,4,0,0,0,4.33484308,0,0,1,1,0,0,1,0,0,0,France,Information Technology,99.815,10,1,3,0,1103.0,-0.44244937409630164,0,8,0,1,5,3.3899999999999997,1998.8228571428572,0
78509,0,2011,13,5,3.5,0.07142857142857142,0.0,1,1,0,0,0,0,0,0,0.37368694676963704,3,0,0,0,1.6429070000000001,1,0,1,0,0,0,0,0,0,0,Spain,Consumer Products and Services (B2C),89.22,0,0,4,0,53.0,3.154913119675602,1,3,0,0,2,3.6071428571428568,1998.8392857142856,1
78515,0,2015,9,3,0.01123681,0.2222222222222222,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,3,0,0,0,0.28500000000000003,1,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,93.83,0,0,,0,60.333333333333336,-0.44244937409630164,0,3,1,0,3,,,0
78516,1,2010,1,1,0.29,0.0,0.0,0,0,0,0,0,0,0,0,-0.04728404172985682,1,0,0,0,5.5,0,0,1,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),88.19500000000001,0,0,,0,97.0,-0.04728404172985682,0,1,0,0,1,,,0
