CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised_Est,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,SimilarityScoreMean,N_Competitors,Same_Country,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute,HQCountryFreq,PrimaryIndustrySectorFreq
12889,1,2013,0,1,2.21244023055,66.6666666666667,1,0,0,0,0,0,0,0,0.297280140351349,3,0,0,0,4.091299992,0,0,1,0,0,0,0,0,0,0,99.7,1,0,0,55.1666666666667,0.278590362213887,1,3,0,0,6,3.33333333333333,2007.0,0,1580,5617
12891,1,2014,1,1,2.15886435,0.0,1,0,0,0,0,0,1,1,0.352463299978285,5,0,0,0,3.55042625666667,0,0,1,0,0,0,0,0,0,0,96.25,1,0,0,131.666666666667,-0.403355023220701,1,8,0,0,3,3.4,1995.6,1,3209,13689
12892,1,2010,0,1,2.7051773985464,14.2857142857143,1,1,0,1,0,0,0,1,-0.351441379534177,3,0,0,0,4.94,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,376.0,-0.403355023220701,0,7,0,0,1,3.25,2000.75,0,3209,7819
12897,1,2015,0,1,0.00122856,16.6666666666667,1,1,0,0,0,1,0,0,-0.1357128654527,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,95.19,1,0,0,,0.217873697180467,1,6,0,0,0,3.6,2002.25,1,4763,5617
12898,0,2014,0,1,0.0,25.0,1,1,0,1,0,0,0,0,-0.214994438391824,1,0,0,0,0.10720982,1,0,1,0,0,0,0,0,0,0,95.33,0,0,0,332.0,1.49357648892015,0,12,0,0,1,3.66666666666667,2016.0,0,6904,5617
12899,1,2014,2,3,1.22043921801062,50.0,1,0,0,0,1,0,0,0,-0.403355023220701,2,0,0,0,0.735113423333333,1,0,0,0,0,0,0,1,0,0,95.95,0,0,0,1081.33333333333,-0.403355023220701,0,2,0,1,3,4.0,2010.5,1,4763,7819
12900,0,2015,1,1,1.93885965,11.1111111111111,0,0,1,0,0,0,0,1,-0.180484478386909,2,0,0,0,6.28666666666667,0,0,1,0,0,0,1,0,0,0,97.185,2,1,1,56.6666666666667,-0.403355023220701,1,9,0,0,3,3.4,2002.5,1,3209,7819
12901,1,2014,1,1,5.02549602,7.69230769230769,1,1,0,1,0,0,1,0,-0.041411072954046,3,0,0,0,3.50875344,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,140.0,-0.403355023220701,0,13,0,1,3,4.0,1997.0,1,6606,13689
12906,0,2014,2,1,1.12145089,0.0,1,0,1,0,0,0,0,1,0.22854773653995,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,93.2,0,0,0,,-0.403355023220701,1,4,0,0,0,4.0,1979.0,1,6606,3652
12907,0,2014,0,1,0.5,0.0,1,0,1,0,0,0,0,1,0.0417930781694877,3,0,0,0,2.31,0,0,1,0,0,0,0,0,0,0,84.605,0,0,0,104.0,0.553797888890067,1,4,0,0,2,3.66666666666667,2000.66666666667,1,6904,13689
12908,0,2014,1,1,0.22549048,40.0,1,1,0,0,0,0,1,1,-0.227453257648226,1,0,0,0,2.98079652,0,0,1,0,0,0,0,0,0,0,95.315,0,0,1,176.0,-0.403355023220701,0,5,0,0,1,3.8,2003.66666666667,1,6904,5617
12909,1,2014,1,1,0.83213191,11.1111111111111,1,1,0,0,0,0,0,0,0.41199055388051,2,0,0,0,2.98079652,0,0,1,0,0,0,1,0,0,0,95.22,0,0,0,176.0,,1,9,0,0,2,3.66666666666667,2003.0,1,6904,675
12911,0,2015,1,2,0.18087769,0.0,1,1,0,1,0,0,0,1,-0.036218281336486,2,0,0,0,0.217224985,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,236.0,0.334659696626273,1,3,0,0,2,3.33333333333333,2008.33333333333,0,1403,13689
12913,1,2015,0,1,0.0,0.0,1,1,0,0,0,0,0,1,-0.37999782333154,4,0,0,0,0.54,1,0,0,0,0,0,0,1,0,0,95.69,0,0,0,31.0,-0.403355023220701,0,5,0,0,1,3.75,2010.0,1,1403,13689
12914,1,2016,0,1,0.09555143,50.0,0,0,0,1,1,0,0,1,-0.312506146769283,3,0,0,0,0.217224985,1,0,1,0,0,0,0,0,0,0,90.62,0,0,1,236.0,-0.403355023220701,0,4,0,0,2,3.75,2012.5,0,1403,7819
12916,0,2015,0,1,0.37664995,0.0,1,1,1,0,1,0,0,0,0.148985928884875,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,95.33,0,0,0,,-0.403355023220701,0,8,0,0,0,3.57142857142857,1997.75,0,1860,13689
12917,1,2015,1,1,0.27916356,0.0,0,0,0,0,0,0,0,1,-0.0480833203452496,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,99.69333333333333,3,0,0,,,0,2,0,0,0,3.0,2006.0,1,6606,13689
12922,1,2014,0,1,0.0,21.4285714285714,1,1,0,0,0,0,0,0,0.288929033222746,8,0,0,0,,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,27.0,0.217873697180467,0,14,0,0,1,3.8,2008.0,0,1403,5617
12926,1,2015,1,1,0.3668171091079,0.0,1,0,0,0,1,0,0,1,-0.266965946133784,4,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,99.25,1,1,0,9.0,-0.403355023220701,1,5,0,0,2,3.8,2010.0,1,1082,13689
12927,0,2012,1,1,0.18465799,0.0,1,0,0,0,0,0,0,0,0.304133529356463,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,95.16,0,0,0,,-0.403355023220701,1,2,0,0,0,4.0,1997.5,0,4763,7819
12930,1,2014,1,2,1.0724811,26.3157894736842,1,1,1,0,0,1,0,0,0.0846436197388618,7,0,0,0,1.01849351,0,0,0,1,0,0,0,0,0,1,99.62,1,0,0,965.75,-0.0287358091793985,1,19,1,0,3,4.57142857142857,1989.66666666667,1,4763,3652
12931,1,2014,1,1,0.2600891,0.0,0,0,0,0,0,0,0,0,0.334659696626273,1,0,0,0,0.59,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,23.0,0.334659696626273,0,1,0,0,1,,,0,6904,7819
12932,0,2012,1,1,2.71150532,0.0,1,0,1,0,0,1,0,0,-0.00288557217964958,2,0,0,0,2.71150532,0,0,0,1,0,0,0,0,0,0,96.35,0,0,0,1.0,-0.403355023220701,0,7,1,0,1,4.66666666666667,1996.0,1,6606,3652
12933,0,2015,1,1,1.09126873,0.0,0,0,0,0,1,0,0,0,0.581163982501245,2,0,0,0,1.13476762,0,0,0,0,0,0,0,0,0,0,96.58,0,0,0,5.0,0.553797888890067,1,3,0,0,1,4.0,2011.0,1,6904,7819
12935,0,2015,0,3,0.12405809,14.2857142857143,1,0,0,0,0,0,0,0,-0.420297851603334,2,0,0,0,0.02,1,0,1,0,0,0,0,0,0,0,89.275,0,0,0,66.5,-0.403355023220701,0,7,1,0,2,3.0,,0,1860,586
12938,0,2010,0,1,0.76648636,0.0,1,0,0,0,0,0,0,0,-0.0287358091793985,1,0,0,0,1.900113,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,82.0,-0.0287358091793985,1,1,0,0,2,4.0,1996.0,1,6904,7819
12939,0,2013,0,1,0.0,0.0,1,1,0,0,1,0,0,0,-0.282223187952144,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,94.66,1,0,0,,-0.0399595174150297,1,3,0,0,0,4.0,1995.0,1,6606,7819
12940,0,2014,1,1,0.0,20.0,1,1,0,1,0,0,0,1,-0.0732906220645036,3,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,92.98,0,0,0,228.0,-0.0287358091793985,0,5,0,0,1,3.75,2010.0,0,6606,13689
12941,1,2015,1,1,0.30368595,0.0,1,1,0,0,0,0,0,0,0.00720518525676999,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.0399595174150297,0,3,0,0,0,4.0,1999.5,1,6904,13689
12942,0,2015,1,1,0.84170445,50.0,1,0,0,0,0,0,0,1,-0.0844293252857799,2,0,0,0,0.605,0,0,1,0,0,0,0,0,0,0,85.61500000000001,0,0,0,220.5,0.872347768518984,0,4,1,0,2,3.0,2002.33333333333,1,6904,675
12943,0,2015,1,1,0.05612061,0.0,0,1,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,86.825,0,0,0,,-0.403355023220701,1,1,0,0,0,3.0,,0,2141,7819
12945,1,2014,1,3,1.98599974503461,20.0,1,0,1,0,0,1,0,0,-0.232394879362145,0,0,0,0,1.937025517,1,0,1,1,0,0,0,1,0,0,93.17,0,0,0,114.7,-0.403355023220701,1,5,0,0,6,4.25,1987.66666666667,0,1068,3652
12946,0,2013,1,1,1.43178550637381,0.0,0,1,0,1,1,0,1,0,-0.0915081394814603,5,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,118.0,-0.0399595174150297,1,5,0,0,1,3.5,2003.25,0,4763,5617
12949,0,2012,0,1,1.44832319917348,25.0,1,0,0,1,1,0,1,0,0.42867380819381,2,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,93.29,0,0,0,36.0,0.709278910667575,0,4,0,0,1,4.66666666666667,1978.5,1,6904,13689
12950,1,2015,0,1,0.0,22.2222222222222,1,0,1,0,1,0,0,1,0.177591740992032,5,0,0,0,2.93267834,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,375.0,-0.0287358091793985,0,9,0,0,1,3.625,2002.0,1,6904,13689
12956,1,2011,2,1,1.24831318,0.0,1,0,0,0,0,0,0,0,-0.485558192007323,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,96.82666666666667,0,0,0,,-0.403355023220701,1,3,0,0,0,4.0,1983.0,0,4763,691
12957,1,2015,1,1,1.002786,10.0,1,1,0,0,1,0,0,1,-0.133131095757117,3,0,0,1,,0,0,0,0,0,0,0,0,0,0,98.61500000000001,2,1,0,,-0.0287358091793985,0,10,0,0,0,3.42857142857143,2000.83333333333,1,6904,13689
12959,1,2014,2,1,0.0,0.0,1,0,1,0,0,0,0,0,-0.403355023220701,6,0,0,0,6.11,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,24.0,-0.403355023220701,0,6,0,1,1,3.75,1983.5,0,4763,586
12960,0,2015,1,1,0.34062537,0.0,0,1,0,1,0,0,0,1,-0.403355023220701,2,0,0,0,1.01833954,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4.0,-0.403355023220701,0,2,0,0,1,4.0,2006.5,0,1580,13689
12963,0,2014,0,1,1.110488,0.0,1,1,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.403355023220701,0,2,0,0,0,3.0,1992.0,0,1580,13689
12966,1,2014,2,3,2.60496785,22.2222222222222,1,0,1,0,0,0,0,0,0.419120769328362,2,0,0,0,1.85137362916667,1,0,1,0,0,0,0,0,0,0,99.91,2,1,0,151.833333333333,0.278590362213887,1,9,0,0,7,3.8,1996.0,0,4763,13689
12967,1,2013,1,3,2.80837164,0.0,1,0,0,0,0,0,1,0,-0.490136744356668,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,99.8,1,1,0,,-0.403355023220701,0,6,0,0,0,3.66666666666667,1997.5,1,6904,13689
12968,0,2014,2,1,0.7632041775,0.0,1,1,0,0,0,0,0,1,0.363053671889678,4,0,0,0,1.12,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,11.0,0.334659696626273,1,4,0,0,1,3.5,2006.0,0,1860,5617
12969,0,2014,0,1,2.22676118,0.0,1,1,0,0,0,0,0,0,0.904296966705503,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,94.45333333333333,2,0,0,,-0.0848051435917848,0,5,0,0,0,3.75,2007.0,1,6606,5617
12971,1,2016,0,2,2.701599,10.0,1,1,1,1,0,0,0,0,1.78307812818643,5,0,0,0,4.02156829166667,1,0,1,0,0,0,1,0,0,0,99.2,1,0,0,406.833333333333,2.18480583693338,0,10,0,0,4,4.11111111111111,1988.57142857143,1,6904,13689
12974,1,2016,0,2,0.0,100.0,1,0,0,0,0,0,0,0,0.792483889669832,0,0,0,0,3.51,1,1,0,0,0,0,0,0,0,0,89.14500000000001,0,0,1,6.5,0.792483889669832,0,1,0,0,2,4.0,1992.0,0,1083,5617
12975,1,2014,0,1,0.349098399622866,0.0,1,0,0,0,0,0,0,1,-0.221657270317865,1,0,0,0,0.68,0,0,0,0,1,0,0,0,0,0,97.49,0,0,0,204.0,-0.403355023220701,1,2,0,0,1,3.0,1997.0,0,4763,13689
12977,0,2013,0,1,0.349098399622866,0.0,1,0,1,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.68,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,204.0,-0.403355023220701,1,1,0,0,1,4.0,2000.0,0,4763,13689
12978,0,2015,1,1,0.0,0.0,0,0,0,1,0,0,0,0,-0.403355023220701,2,0,0,0,0.13,1,0,0,0,0,0,0,0,0,0,93.78,0,0,0,355.0,-0.403355023220701,0,2,0,0,1,5.0,1998.0,0,4763,13689
12979,0,2015,1,1,0.0,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,0,0,0,0,0.13,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,355.0,-0.403355023220701,0,1,0,0,1,4.0,2008.0,0,4763,13689
12980,1,2014,0,1,0.0,0.0,0,0,0,1,1,0,0,0,-0.0287358091793985,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.0287358091793985,1,1,0,0,0,5.0,2005.0,1,6904,13689
12985,1,2014,1,1,0.03313595,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.03,1,0,0,0,0,0,0,1,0,0,94.41,0,0,0,5.0,-0.403355023220701,0,3,0,0,1,,,0,3209,13689
12986,1,2015,0,1,0.105970727059462,0.0,1,0,0,0,0,0,0,0,0.499050183075869,3,0,0,0,0.12,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,72.0,3.20626580196558,0,4,0,0,1,3.25,2007.0,0,6606,13689
12988,0,2015,1,1,4.14049338,0.0,0,0,0,0,0,0,0,0,0.334659696626273,1,0,0,0,4.12,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,207.0,0.334659696626273,0,1,0,0,1,,,0,6904,7819
12989,1,2010,2,1,0.01778562,0.0,0,1,0,0,0,0,1,0,0.00725482620391396,2,0,0,1,1.40246843,0,0,0,0,0,0,0,0,0,0,95.53999999999999,0,0,0,632.0,-0.403355023220701,0,2,0,0,1,3.0,1967.0,0,1580,691
12990,1,2014,1,2,0.53940769,0.0,1,1,1,0,0,0,0,0,-0.120430428842228,2,1,0,0,2.36830544,0,0,1,0,0,0,1,0,0,0,92.53666666666668,1,0,0,426.0,-0.0287358091793985,0,7,0,0,1,3.85714285714286,1988.0,0,1580,13689
12991,0,2013,0,1,4.01632817444881,0.0,0,0,0,0,0,0,0,0,-0.092740663020117,0,0,0,0,2.36830544,0,0,1,0,0,0,0,0,0,0,89.83,0,0,0,426.0,-0.403355023220701,0,2,0,0,1,,,0,1580,3652
12993,0,2012,0,1,4.01786740503551,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,2.36830544,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,426.0,-0.403355023220701,0,1,0,0,1,4.0,1988.0,0,1580,7819
12994,1,2015,0,1,15.33747372,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,5.36915272,0,1,1,0,0,0,0,0,0,0,95.35,0,0,0,214.5,-0.403355023220701,0,2,0,0,2,,,0,1580,691
12996,1,2013,1,1,2.12060265436433,0.0,0,0,0,0,0,0,0,0,-0.0399595174150297,0,0,0,0,2.36830544,0,1,1,0,0,1,0,0,0,0,82.62,0,0,0,142.666666666667,-0.0399595174150297,0,1,0,0,3,,,0,1580,5617
12999,1,2013,2,1,3.37750864,0.0,1,0,0,1,0,0,0,0,-0.403355023220701,1,0,0,0,397.52415272,0,1,1,0,0,0,0,0,0,0,95.17,0,0,0,220.0,-0.403355023220701,0,2,0,0,2,3.0,1996.5,0,1580,691
13000,0,2015,0,1,0.0,0.0,1,1,0,0,0,1,0,1,-0.485558192007323,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.403355023220701,0,3,0,0,0,3.0,1996.5,0,1580,5617
13001,1,2015,2,1,1.33574553484377,0.0,0,1,0,0,0,0,0,0,-0.0399595174150297,2,0,0,0,2.36830544,0,0,1,0,0,0,0,0,0,0,83.345,0,0,0,426.0,-0.0399595174150297,0,2,0,0,1,4.0,1998.0,0,1580,13689
13004,1,2013,0,1,0.0,0.0,1,0,0,0,0,0,0,1,-0.110406504337371,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,95.215,3,0,0,,0.334659696626273,1,7,0,0,0,3.0,2004.0,0,1580,5617
13005,1,2015,1,1,1.42609795,20.0,1,0,1,1,0,0,0,1,0.0239524250888581,4,0,0,0,3.465,0,1,1,0,0,0,0,0,0,0,99.63333333333333,3,2,0,29.5,-0.403355023220701,0,15,0,0,2,3.4,1996.88888888889,1,6904,13689
13006,1,2015,1,1,2.34075004,0.0,1,1,1,0,0,0,0,1,0.606338728771399,5,0,0,0,3.552685466,0,0,1,0,0,0,0,0,0,0,99.93,2,1,0,298.6,1.53435359940396,1,13,0,0,5,3.4,2008.28571428571,1,3209,13689
13007,1,2015,0,1,0.22696129,100.0,1,0,0,0,0,0,0,0,-0.0287358091793985,2,0,0,0,1.99302099,0,0,0,0,0,0,0,0,0,0,97.31,0,0,1,30.0,-0.0287358091793985,0,2,0,1,1,3.0,2001.0,0,6904,7819
13008,0,2014,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.0343476632972141,2,0,0,0,0.05176654,1,0,0,0,0,0,0,0,0,0,90.73,0,0,0,121.0,-0.0287358091793985,0,2,0,0,1,4.0,2010.0,0,1860,7819
13009,0,2015,0,1,0.0,50.0,1,0,0,0,0,0,0,0,0.933507584777427,2,0,0,0,0.04,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,307.0,1.90697468696988,0,2,0,0,1,3.0,2016.0,0,1860,5617
13010,1,2016,0,3,0.02706717,0.0,1,0,0,0,0,0,0,0,0.140445927508871,4,0,0,0,0.283608293333333,1,0,1,1,0,0,1,1,0,1,90.89,0,0,0,464.333333333333,-0.0399595174150297,0,8,1,0,3,4.0,,0,1860,7819
13012,0,2017,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.309700219710375,3,0,0,0,0.27,1,0,0,0,0,0,0,0,0,0,96.85,2,0,0,205.0,-0.403355023220701,0,4,0,0,1,,,0,4763,3652
13014,0,2014,0,1,0.0,0.0,1,0,1,1,0,0,0,1,-0.125196539748632,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,90.78,0,0,0,,-0.0287358091793985,0,4,0,0,0,4.0,2012.25,0,1082,13689
13015,0,2016,0,1,0.14459058,0.0,0,0,0,0,0,0,0,0,-0.21604541620005,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.0287358091793985,1,2,0,0,0,3.0,,0,6904,13689
13016,0,2016,0,1,0.1,33.3333333333333,0,0,0,0,0,0,0,1,-0.2784819518736,2,0,0,0,0.4025,1,0,1,0,0,0,1,0,0,0,95.72,0,0,0,1360.5,-0.403355023220701,0,3,0,0,2,4.0,2012.0,0,6606,3652
13017,1,2016,0,3,0.07412515,0.0,0,1,1,0,0,1,0,0,-0.403355023220701,3,0,0,0,0.0458909933333333,1,0,0,0,0,0,0,1,0,0,92.56,0,0,0,548.666666666667,-0.403355023220701,0,3,1,0,3,4.0,2014.5,1,6606,7819
13018,0,2016,0,2,0.05,33.3333333333333,0,0,0,0,0,1,0,0,-0.282223187952144,2,0,0,0,0.075,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,1590.0,-0.403355023220701,0,3,0,0,2,3.0,2017.0,0,6606,7819
13019,1,2016,0,3,0.1,28.5714285714286,0,0,1,0,0,1,0,1,-0.349174088268939,5,0,0,0,0.570769106666667,1,0,1,0,0,0,1,0,0,0,94.52,0,0,0,948.666666666667,-0.403355023220701,0,7,0,0,4,5.0,2007.66666666667,0,2141,3652
13020,1,2016,0,2,0.11685966,0.0,0,1,1,0,0,1,0,1,-0.0966478219536648,3,0,0,0,0.8,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,100.0,-0.403355023220701,0,5,1,0,2,4.0,2011.0,0,6606,3652
13021,1,2011,0,1,0.449349376211528,0.0,1,0,0,0,0,0,0,0,0.334659696626273,1,0,0,0,0.597870295,0,0,1,0,0,0,1,0,0,0,86.025,0,0,0,68.5,-0.403355023220701,0,1,0,0,2,5.0,1999.0,0,6606,5617
13022,0,2015,1,1,0.337508685788008,0.0,0,0,0,0,1,1,0,1,-0.196278783086978,1,0,0,0,0.41,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,115.0,-0.403355023220701,0,3,0,0,1,5.0,2000.66666666667,0,6606,5617
13023,0,2015,0,1,0.06309788,0.0,0,0,0,0,1,0,0,0,-0.403355023220701,1,0,0,0,0.41,1,0,1,0,0,0,0,0,0,0,86.63,0,0,0,115.0,-0.403355023220701,0,1,0,0,1,4.0,2013.0,0,6606,7819
13025,0,2013,0,1,0.788684083135789,0.0,1,0,1,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.41,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,115.0,-0.403355023220701,0,2,0,0,1,5.0,2002.5,0,6606,675
13026,0,2015,2,1,0.352208573285491,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,0,0,0,0,0.41,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,115.0,-0.403355023220701,0,1,0,0,1,,,0,6606,13689
13027,0,2016,0,1,0.428439403207235,0.0,0,0,0,0,0,0,0,0,-0.0287358091793985,0,0,0,0,0.41,0,0,1,0,0,0,0,0,0,0,92.79499999999999,0,0,0,115.0,-0.0287358091793985,0,1,0,0,1,,,0,6606,5617
13028,1,2010,2,1,0.2523084,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,0,0,0,0,0.56,0,0,0,1,0,0,0,0,0,0,88.88499999999999,0,0,0,415.0,-0.403355023220701,0,1,1,0,1,4.0,,0,6606,7819
13029,0,2016,0,1,0.402880933121415,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.41,0,0,1,0,0,0,0,0,0,0,92.525,0,0,0,115.0,-0.403355023220701,0,2,0,0,1,,,0,6606,7819
13030,1,2014,0,1,0.85484503,50.0,1,0,0,1,1,0,0,0,-0.126672371547539,2,0,0,0,0.49,0,0,1,0,0,0,0,0,0,0,87.33,0,0,0,13.0,-0.0287358091793985,0,12,1,0,1,3.5,2003.5,1,6904,13689
13031,0,2014,0,1,0.0,20.0,1,1,0,0,0,0,0,0,-0.330675922059567,5,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,89.03,0,0,0,743.0,-0.403355023220701,0,5,0,0,1,3.66666666666667,2012.0,0,3209,691
13033,1,2015,0,1,0.0,33.3333333333333,1,1,0,0,0,0,0,1,-0.067735437956258,4,0,0,0,0.1,1,0,1,0,0,0,1,0,0,0,99.11,1,0,1,103.0,0.553797888890067,0,6,0,0,1,3.75,2005.75,0,6606,13689
13034,0,2015,0,1,0.0,20.0,1,0,0,0,0,0,0,0,-0.229697999295353,4,0,0,0,0.66,1,0,0,0,0,0,0,1,0,0,98.31,1,0,0,105.0,0.464930096406041,0,5,0,0,1,4.0,2012.5,1,3209,5617
13035,1,2016,0,1,0.01031413,33.3333333333333,1,0,0,0,0,0,0,0,-0.442888289446844,1,0,0,0,0.02990635,1,0,0,0,0,0,0,0,0,0,94.57499999999999,4,0,0,1268.0,-0.0287358091793985,0,3,0,0,1,3.0,1998.0,0,1083,13689
13036,1,2015,0,1,3.24873741,0.0,0,1,0,0,0,0,0,1,-0.403355023220701,1,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,93.08,0,0,0,31.0,-0.403355023220701,0,1,0,1,1,5.0,1990.0,0,4763,691
13037,1,2013,0,1,0.0,20.0,1,0,0,1,0,0,0,1,-0.403355023220701,3,0,0,0,0.01104505,1,0,0,0,0,0,0,1,0,0,93.88,0,0,0,297.0,-0.403355023220701,0,5,0,0,1,3.5,2005.33333333333,0,6606,13689
13038,0,2016,0,1,0.0,0.0,1,0,0,1,0,0,0,0,-0.196278783086978,3,0,0,0,0.01104505,1,0,0,0,0,0,0,1,0,0,78.5,0,0,0,297.0,-0.403355023220701,0,3,0,0,1,3.33333333333333,2003.33333333333,0,6606,7819
13039,0,2015,1,1,0.0,0.0,0,0,0,0,0,0,0,1,-0.282223187952144,3,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,261.0,-0.403355023220701,0,3,0,0,1,3.0,2013.5,0,6904,13689
13040,1,2015,0,1,1.118681221015,20.0,1,0,0,0,0,0,0,0,-0.302829238876153,2,0,0,0,1.41944469,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,9.33333333333333,-0.403355023220701,0,5,0,1,3,3.5,1996.5,1,6606,13689
13041,0,2015,1,1,0.0,100.0,1,0,0,1,1,0,0,0,-0.403355023220701,2,0,0,0,0.04751592,1,0,0,0,0,0,0,0,0,0,89.13,0,0,1,199.0,-0.403355023220701,0,2,0,0,1,4.5,2000.0,1,6904,13689
13042,0,2015,0,1,0.0,0.0,1,1,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.04751592,1,0,0,0,0,0,0,1,0,0,93.21666666666665,0,0,0,199.0,-0.403355023220701,0,2,0,0,1,3.0,2010.5,0,6904,5617
13044,0,2015,0,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.04751592,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,199.0,-0.403355023220701,0,1,0,0,1,3.0,2015.0,0,6904,13689
13045,1,2015,1,1,0.23532238,40.0,0,0,0,1,0,0,0,0,0.268484493119759,3,0,0,0,0.23532238,0,0,0,0,0,0,0,0,0,0,90.89500000000001,1,0,0,3.0,-0.403355023220701,1,5,0,0,1,3.0,2004.33333333333,1,6904,13689
13046,1,2016,0,1,0.0,0.0,0,0,1,1,0,0,0,0,0.799527079648758,2,0,0,0,0.04751592,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,199.0,-0.0399595174150297,0,4,0,0,1,3.66666666666667,2011.5,1,6904,7819
13047,0,2015,0,1,0.0,0.0,1,0,0,0,0,0,0,1,-0.235812049313121,2,0,0,0,0.04751592,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,199.0,-0.0287358091793985,0,3,0,0,1,3.5,2008.0,0,6904,5617
13048,0,2016,0,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.04751592,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,199.0,-0.0399595174150297,0,2,0,0,1,4.0,2000.0,0,6904,13689
13049,0,2016,0,2,0.0,100.0,0,0,0,1,0,0,0,0,-0.403355023220701,2,0,0,0,0.08375796,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,3539.5,-0.403355023220701,0,2,0,0,2,3.0,,0,6904,13689
