CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised_Est,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,SimilarityScoreMean,N_Competitors,Same_Country,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute,HQCountryFreq,PrimaryIndustrySectorFreq
12790,1,2010,11,3,0.0,0.0,1,1,0,1,0,0,0,0,-0.3306759220595669,4,1,0,0,0.16698177,1,0,0,1,0,0,0,0,0,1,99.32,2,0,0,107.0,-0.403355023220701,0,5,1,0,2,3.1999999999999997,2002.75,0,4454,5062
12792,0,2013,5,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,89.47,0,0,0,231.0,-0.403355023220701,0,1,0,0,1,,,0,1959,12898
12793,0,2015,1,1,0.0,16.6666666666667,1,1,0,1,0,0,0,0,-0.282223187952144,6,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,231.0,-0.0399595174150297,0,6,0,0,1,3.0,2011.25,0,1959,12898
12794,0,2015,3,1,0.0723328628310263,0.0,1,1,1,0,0,0,0,0,-0.403355023220701,4,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,91.805,0,0,0,231.0,-0.403355023220701,0,4,0,0,1,3.25,2013.75,0,1959,12898
12795,1,2015,9,7,1.9161436664642597,33.3333333333333,1,0,0,1,0,0,0,1,0.12131969527945534,2,0,0,0,1.06853427166667,1,1,1,1,0,1,0,1,0,0,95.9075,0,0,0,962.933333333333,-0.403355023220701,1,6,1,0,10,3.5700000000000003,2009.5,0,1959,12898
12796,1,2013,7,4,0.7480401078136111,50.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,1.03306711,1,0,0,0,0,0,0,1,0,0,94.65,2,0,1,2217.0,-0.403355023220701,1,4,0,0,4,4.0,2006.0,0,1959,5062
12797,0,2015,1,2,0.278382217633954,0.0,0,1,1,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.285,1,0,0,0,0,0,0,1,0,0,91.32,0,0,0,155.0,-0.403355023220701,1,2,0,0,2,4.0,2011.0,0,1959,12898
12798,0,2014,6,1,0.0,0.0,1,1,0,1,0,0,0,1,-0.40335502322070094,4,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,77.95500000000001,0,0,0,231.0,-0.403355023220701,0,5,0,0,1,4.261904761904761,2004.66666666667,1,1959,7023
12799,0,2011,13,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,88.55000000000001,0,0,0,231.0,-0.403355023220701,0,2,0,0,1,4.0,2010.0,0,1959,7023
12801,0,2015,0,1,0.0,0.0,1,1,0,1,0,0,0,0,-0.0714057117398775,3,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,85.70666666666666,1,0,0,231.0,0.59249291122177,0,3,0,0,1,4.0,2004.5,1,1959,5062
12802,0,2014,7,7,0.9517399,0.0,1,0,0,0,0,0,0,0,-0.25799682089843307,5,0,0,0,0.442702984,1,0,1,0,0,0,0,1,0,0,90.63,0,0,0,339.0,-0.403355023220701,1,5,0,0,5,3.6666666666666705,2009.0,0,1959,3504
12803,0,2014,6,1,0.0,50.0,1,0,0,1,1,0,0,0,-0.403355023220701,1,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,83.85333333333334,0,0,0,231.0,-0.403355023220701,0,2,0,0,1,3.5,2003.0,0,1959,7023
12804,1,2016,8,10,2.33335417,66.6666666666667,0,0,0,1,1,1,0,1,-0.40335502322070094,3,1,0,0,0.14043083,1,0,0,1,0,0,0,1,0,0,89.22,0,0,0,738.0,-0.403355023220701,0,6,1,0,6,3.2592592592592586,2002.33333333333,1,1959,3504
12805,0,2012,8,1,0.0,33.3333333333333,1,1,1,1,0,0,0,1,-0.342789105586423,6,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,91.03,0,0,0,231.0,-0.0399595174150297,0,6,0,0,1,4.3333333333333295,1999.33333333333,0,1959,7023
12806,1,2014,10,8,5.23578269,50.0,0,0,0,0,0,0,0,0,-0.2290816346932684,2,0,0,0,0.857243025,1,0,1,0,1,0,0,1,0,0,95.14,0,0,0,255.375,-0.403355023220701,1,2,0,0,8,3.2333333333333307,2004.875,0,1959,7023
12807,0,2015,5,1,0.0,0.0,1,0,0,0,1,0,0,0,-0.403355023220701,1,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,231.0,-0.403355023220701,0,2,0,0,1,3.4166666666666647,2013.583333333335,0,1959,7023
12808,1,2015,9,9,1.7807171999999998,0.0,1,1,0,0,0,0,0,0,-0.3831121166500944,3,0,0,0,0.414789331666667,1,0,1,0,0,0,0,1,0,0,93.50399999999999,0,0,0,91.2083333333333,-0.403355023220701,1,5,0,0,12,4.0,1997.0,0,1959,7023
12809,0,2015,2,2,0.390018475800932,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,4,0,0,0,0.285,1,0,0,0,0,0,0,1,0,0,83.572,0,0,0,155.0,-0.403355023220701,1,4,0,0,2,3.5,2013.5,0,1959,7023
12810,0,2015,5,2,1.21559872027517,0.0,1,0,0,1,0,0,1,0,-0.403355023220701,2,0,0,0,1.00344666666667,1,0,1,0,0,0,0,0,0,0,89.25,0,0,0,57.6666666666667,-0.403355023220701,1,2,0,0,6,4.0,2002.0,0,1959,7023
12812,0,2015,6,1,0.0,0.0,0,1,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,74.705,0,0,0,231.0,-0.403355023220701,0,1,0,0,1,3.0,2013.0,0,1959,7023
12813,0,2014,10,1,0.0,0.0,1,1,0,1,0,0,0,0,1.0550494687074599,2,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,91.03,0,0,0,231.0,-0.403355023220701,0,3,0,0,1,3.621212121212124,1997.4545454545455,0,1959,12898
12814,0,2015,0,1,0.0,0.0,1,1,0,1,0,0,0,0,-0.218851343258958,4,0,0,0,0.04,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,231.0,0.334659696626273,0,4,0,0,1,4.0,1999.75,1,1959,5062
12815,1,2014,10,4,0.055581,0.0,1,1,0,1,0,0,0,1,0.5986418369608404,3,0,0,0,0.510156798333333,1,0,0,0,0,0,0,0,0,0,89.185,0,0,0,28.1666666666667,-0.403355023220701,1,5,0,0,6,3.666666666666671,1997.0,0,1959,12898
12818,0,2012,12,1,0.0,50.0,0,0,0,0,1,0,0,0,-0.403355023220701,2,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,92.605,0,0,0,231.0,-0.403355023220701,0,2,0,0,1,3.0,1990.0,0,1959,7023
12819,0,2014,3,3,0.12459436,100.0,1,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.221969011428571,1,0,0,0,0,0,0,1,0,0,94.30333333333333,0,0,1,47.8571428571429,-0.403355023220701,1,2,0,0,7,4.0,2000.0,0,1959,7023
12821,0,2015,6,3,0.803156961284741,25.0,1,1,0,0,0,0,1,0,-0.37135259630034195,1,0,0,0,0.215396081269841,1,0,0,1,0,0,0,1,0,0,92.595,0,0,1,111.714285714286,-0.403355023220701,1,4,0,0,9,3.5,2004.5,0,1959,7023
12822,0,2013,2,2,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.04,1,0,0,0,1,0,0,1,0,0,0.0,0,0,0,116.0,-0.403355023220701,1,2,0,0,2,3.0,2000.0,0,7928,12898
12823,0,2012,9,7,4.20701888007667,0.0,0,0,0,0,1,0,0,0,-0.34496202349779803,1,0,0,1,1.7933252275,0,0,1,0,0,0,0,0,0,0,96.33,0,0,0,41.5,-0.0399595174150297,1,2,0,0,4,3.0,1990.0,0,6296,7023
12825,0,2012,12,8,11.32136637,0.0,1,1,0,1,0,0,0,0,0.5898403060001557,1,0,0,1,1.72443504714286,0,1,1,1,0,0,1,0,0,1,92.08333333333333,1,0,0,312.571428571429,-0.403355023220701,1,8,1,1,7,3.5636363636363644,1989.4242424242448,1,6296,7023
12829,1,2013,11,2,0.23842246,0.0,1,0,0,0,0,0,0,0,-0.22978107324808497,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.190402383084396,1,2,0,0,0,3.0,2005.0,0,6296,5062
12834,0,2011,4,2,0.17769997,50.0,1,0,0,1,0,0,0,0,0.0752214328346832,2,0,0,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,,-0.403355023220701,1,2,0,0,0,3.0,2000.0,1,6296,5062
12835,0,2011,7,2,0.11452194,0.0,1,0,0,0,0,0,0,0,-0.0399595174150297,1,0,0,1,1.03,1,0,0,0,0,0,0,0,0,0,95.55000000000001,0,0,0,519.0,-0.0399595174150297,0,1,0,0,1,4.0,2007.0,1,6296,7023
12836,0,2013,11,3,0.59662889,100.0,0,0,0,1,0,0,0,0,-0.0287358091793985,2,0,0,1,0.31650256,0,0,1,0,0,0,0,0,0,0,89.01,0,0,1,862.0,-0.0287358091793985,1,2,0,0,1,3.5,1993.5,0,6296,7023
12839,0,2015,9,2,0.8609281499999999,0.0,0,0,0,1,0,0,1,1,0.029591567638966268,1,0,0,0,1.574683465,0,0,1,1,0,0,0,0,0,0,95.12333333333333,0,0,0,1215.25,0.217873697180467,1,6,1,1,8,4.388888888888889,1998.4444444444443,1,6296,5062
12840,1,2013,11,2,0.0557744,50.0,0,0,0,0,1,0,0,0,-0.403355023220701,2,0,0,1,,0,0,0,0,0,0,0,0,0,0,88.605,0,0,1,,-0.403355023220701,0,2,0,0,0,5.0,1983.0,1,6296,5062
12841,1,2010,14,2,0.31183073,0.0,0,0,0,0,0,0,0,0,-0.18194546210141846,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.0287358091793985,0,3,0,0,0,3.0,1992.0,0,6296,7023
12842,1,2014,10,11,5.80223824,0.0,1,0,0,0,0,1,0,0,-0.08629295043377874,2,0,0,0,1.06081810833333,1,0,1,1,0,0,0,0,0,0,86.79333333333334,0,0,0,1961.33333333333,-0.0287358091793985,0,5,1,0,6,4.6000000000000005,,1,6296,3504
12845,1,2016,7,16,19.09628470980119,0.0,1,1,0,1,0,1,0,1,0.4165514410718343,3,0,0,0,3.61427807366667,1,1,1,1,0,0,0,0,1,0,0.0,0,0,0,1845.140625,-0.0287358091793985,0,12,1,1,16,4.276785714285718,1996.7455357142826,1,6296,12898
12848,0,2015,9,9,3.7997577899999997,75.0,0,0,1,0,0,0,0,0,0.17303160124083417,1,0,0,0,0.647327712857143,1,1,1,1,0,0,0,0,0,0,93.25,0,0,1,1315.85714285714,-0.0287358091793985,0,4,1,1,7,4.466666666666666,1995.0,1,6296,3504
12849,1,2016,8,4,29.0,12.5,1,1,0,1,1,0,0,1,0.3631069689376669,3,0,0,0,8.71701875625,0,1,1,0,0,1,1,0,0,0,99.322,5,1,0,104.875,0.217873697180467,1,8,0,1,8,3.481481481481481,2002.3333333333333,1,1772,12898
12850,1,2010,14,7,7.48307818411047,100.0,1,0,0,1,0,0,0,1,0.49427820727755495,3,0,0,1,1.6339994,0,0,1,1,0,0,1,0,0,0,90.66,0,0,1,42.4,-0.403355023220701,0,3,1,0,5,3.666666666666671,2000.3333333333296,1,7928,7023
12852,1,2016,8,7,39.32580221,25.0,1,0,0,0,0,0,0,1,0.6870064813570154,2,0,0,0,2.95547865679167,0,0,1,0,0,0,1,0,0,0,90.33,0,0,1,161.825,-0.0399595174150297,1,4,1,0,10,3.829629629629631,2001.8481481481476,1,1034,12898
12853,0,2013,8,5,1.4423276118646011,0.0,0,1,0,0,0,0,0,0,-0.4495943056631759,1,0,0,1,0.23773684,0,0,0,1,0,0,0,0,0,0,86.77,0,0,0,8561.0,-0.403355023220701,1,2,1,0,1,3.0,2006.0,0,6296,7023
12856,1,2011,13,5,3.803034532327624,33.3333333333333,0,0,0,0,0,1,0,0,-0.42746247656298586,1,0,0,0,0.72203251875,1,0,1,1,0,0,0,0,0,0,93.45,0,0,1,231.5,-0.403355023220701,0,3,1,1,8,4.428571428571429,2000.7142857142858,0,1772,3504
12858,0,2010,14,3,0.21721626,0.0,1,0,0,0,0,0,0,1,-0.2736791414371731,1,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,87.86500000000001,0,0,0,1048.0,-0.403355023220701,0,3,1,0,1,4.076923076923077,1993.0,0,1772,12898
12859,0,2015,7,3,0.56244329,0.0,1,0,1,0,0,1,1,0,-0.261350146762151,5,0,0,0,1.73,1,0,1,0,0,0,1,1,1,0,96.08500000000001,0,0,0,350.333333333333,-0.0399595174150297,0,7,0,1,3,4.6666666666666705,1979.0,0,1772,3504
12860,0,2015,7,8,13.09360879889942,27.2727272727273,1,1,1,0,0,1,0,0,0.4531196907816586,3,0,0,0,1.31895923125,1,0,1,1,0,0,0,0,0,0,95.9,0,0,1,245.75,-0.0399595174150297,0,11,1,0,8,4.872767857142858,1989.25,0,1772,3504
12862,1,2014,6,2,0.681644165901546,0.0,1,1,1,0,0,0,0,0,0.509331769755118,3,0,0,0,4.013608725,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,569.5,-0.403355023220701,0,7,0,1,2,4.261904761904761,1982.357142857143,0,1772,3504
12863,1,2013,11,5,2.254553103645465,25.0,1,1,1,0,0,1,0,1,-0.23645627800753732,1,0,0,0,0.88273535,0,0,1,1,0,0,0,0,0,0,94.77,1,0,1,806.75,-0.403355023220701,0,12,1,0,4,3.5545454545454547,1998.05,1,1772,3504
12864,1,2013,11,2,6.04407480227183,60.0,0,0,0,0,0,0,0,0,-0.30507398052327905,0,0,0,0,3.30860173,0,0,1,0,0,0,0,0,0,0,91.39,0,0,0,534.5,-0.0287358091793985,0,5,0,0,2,1.0,,0,1772,5062
12867,1,2015,9,7,19.47623720359425,30.7692307692308,1,1,1,0,0,1,1,1,-0.09860121977649196,0,0,0,0,2.35794330666667,1,0,1,1,0,0,0,1,0,0,96.6,0,0,0,207.611111111111,-0.0287358091793985,1,13,1,0,9,4.539998563527976,1984.7533333333347,1,1772,3504
12870,0,2015,3,2,0.9565519,33.3333333333333,1,1,0,0,0,0,0,0,0.667237049805282,0,0,0,0,0.394727336666667,1,1,1,0,0,0,0,1,0,0,87.04,0,0,0,254.666666666667,0.278590362213887,0,3,0,0,4,4.0,1990.0,0,1772,12898
12872,0,2014,10,2,0.9819077,0.0,1,0,0,0,0,0,0,0,-0.06163118652831279,2,0,0,0,0.987214435,1,0,1,0,0,0,0,0,0,0,93.2,0,0,0,442.166666666667,-0.0287358091793985,1,4,0,1,6,3.5666666666666673,1996.4444444444425,0,1772,12898
12876,0,2011,12,5,0.7745003264503428,0.0,0,0,0,0,0,0,0,0,0.6532095762551889,1,0,0,0,0.40265101,1,1,1,1,0,0,0,0,0,0,95.275,0,0,0,433.75,0.653209576255189,0,1,1,0,4,,,0,1772,12898
12879,1,2014,10,3,2.3945652500000003,50.0,0,0,0,0,0,0,0,0,-0.5071585538114058,2,0,0,0,1.06335583,0,0,1,0,0,0,0,0,0,0,94.13,0,0,1,274.2,-0.0287358091793985,1,6,0,1,5,3.0,2015.0,0,1772,7023
12880,0,2013,11,2,1.45243629,0.0,0,0,0,0,0,0,0,0,0.31412445731060457,1,0,0,0,0.803804163333333,0,1,1,0,0,0,1,0,0,0,96.63666666666666,2,2,0,181.833333333333,-0.403355023220701,0,3,0,1,6,3.8125000000000027,1998.5625000000025,0,1772,12898
12882,1,2012,7,1,0.801746450097326,0.0,1,0,0,0,0,0,0,0,0.5537978888900669,0,0,0,0,0.896743975,0,0,1,0,0,0,0,0,0,0,89.29,0,0,0,305.5,0.553797888890067,0,1,0,1,2,4.0,1994.0,0,6296,7023
12884,1,2011,2,1,1.01618385445,40.0,1,1,0,0,0,0,0,0,-0.0476886805282162,2,0,0,0,1.696743975,0,0,1,0,0,0,1,0,0,0,93.78999999999999,0,0,0,293.0,,0,5,0,0,2,3.5,1996.0,1,6296,12898
12887,1,2015,4,5,29.967394759999998,7.69230769230769,1,1,1,1,0,0,1,1,1.101347833165277,4,0,0,0,8.38689919230769,1,0,1,0,0,0,1,0,0,0,98.33399999999999,5,2,0,192.692307692308,0.190402383084396,1,13,0,0,13,3.918095238095238,2001.3031746031743,1,6296,7023
12888,1,2015,9,7,15.47371268,0.0,1,1,1,0,1,0,0,0,-0.04674719220618915,2,0,0,0,6.43687797202381,1,1,1,1,0,0,0,0,1,0,0.0,0,0,0,642.767857142857,-0.0287358091793985,0,8,1,1,14,3.298333333333333,1996.483333333333,1,6296,12898
12889,1,2013,3,2,2.21244023055,75.0,1,0,0,1,0,0,0,0,0.2534904426280957,3,0,0,0,4.091299992,0,0,1,0,1,0,0,0,0,0,99.815,2,0,0,47.4285714285714,0.278590362213887,1,4,0,0,7,3.3749999999999973,2006.4375,0,1467,5062
12891,1,2014,10,3,21.77541866,0.0,0,0,0,0,0,0,1,0,0.3830794316416699,0,0,0,0,4.598895494,0,0,1,0,0,0,1,0,0,0,97.655,2,0,0,97.6,0.969819710227111,1,3,0,0,5,3.3549999999999995,1991.2450000000001,0,3073,12898
12892,1,2010,14,7,26.85337307127763,33.3333333333333,1,0,0,0,0,0,0,1,-0.25861743016696137,1,0,0,0,6.67713349454545,0,1,1,0,0,0,1,0,0,0,79.48666666666666,0,0,0,87.0,-0.403355023220701,1,3,0,0,11,3.1922222222222216,1999.7888888888876,0,3073,7023
12897,1,2015,9,9,58.865991550000004,0.0,1,1,1,0,0,1,0,0,-0.11873973424253666,1,0,0,0,3.721904485,1,0,1,0,0,0,1,0,1,0,92.94666666666666,1,0,0,92.6666666666667,0.217873697180467,1,4,0,1,15,3.7438095238095217,2002.086666666665,1,4454,5062
12898,0,2014,10,2,1.20266939,20.0,1,0,0,0,0,0,0,0,-0.2154667740519005,1,0,0,0,6.59906994,1,0,1,0,0,0,1,0,0,0,95.33,0,0,0,287.0,1.49357648892015,0,5,0,0,3,3.626406926406926,2011.2033333333343,0,6296,5062
12899,1,2014,10,5,2.3627341380106204,50.0,1,0,0,0,1,0,0,0,-0.40335502322070094,2,0,0,0,0.859068054,1,0,1,0,0,0,0,1,0,0,94.78,0,0,1,663.2,-0.403355023220701,0,2,0,1,5,4.0,2010.5,1,4454,7023
12900,1,2015,9,4,11.66615785914945,25.0,0,0,0,0,0,0,0,1,-0.20982262691632547,2,0,0,0,4.77442025,1,0,1,0,0,0,1,0,0,0,97.185,2,1,1,157.444444444444,-0.403355023220701,1,4,0,1,9,3.311111111111111,2002.388888888889,1,3073,7023
12901,1,2014,5,3,17.61743120510649,7.69230769230769,1,1,0,1,0,0,1,0,-0.041411072954046,3,0,0,0,3.78766895857143,0,1,1,0,0,0,0,0,0,0,99.35,1,0,0,85.1428571428571,-0.403355023220701,1,13,0,1,7,4.0,1997.0,1,7928,12898
12906,1,2014,10,2,1.12145089,0.0,1,0,1,0,0,0,0,1,0.22854773653995,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,93.6275,0,0,0,,-0.403355023220701,1,4,0,0,0,4.0,1979.0,1,7928,3504
12907,0,2014,2,2,0.5,0.0,1,0,1,0,0,0,0,1,-0.05044126953051951,3,0,0,0,2.31,0,0,1,0,0,0,0,0,0,0,84.7625,0,0,0,104.0,0.553797888890067,1,5,0,0,2,3.66666666666667,2000.66666666667,1,6296,12898
12908,0,2014,3,2,0.90619238,40.0,1,1,0,0,0,0,1,1,-0.227453257648226,1,0,0,1,2.77359884,0,0,1,0,1,0,0,0,0,0,95.315,0,0,0,79.3333333333333,-0.403355023220701,1,5,0,0,3,3.7999999999999994,2003.66666666667,1,6296,5062
12909,1,2014,9,5,15.11514455,16.6666666666667,1,1,0,0,0,0,0,0,0.46684935973997593,2,0,0,0,5.00931198333333,1,1,1,0,0,0,1,0,1,0,95.03333333333335,0,0,0,1142.66666666667,,1,6,0,1,12,3.6666666666666705,2003.0,1,6296,628
12911,0,2015,2,2,0.18087769,0.0,1,1,0,1,0,0,0,1,-0.036218281336486,2,0,0,0,0.217224985,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,236.0,0.334659696626273,1,3,0,0,2,3.33333333333333,2008.33333333333,0,1290,12898
12913,1,2015,5,3,0.62807729,16.6666666666667,1,1,0,0,0,0,0,1,-0.38259306776366864,4,0,0,0,0.62980037125,1,0,1,0,0,0,0,1,0,0,95.92666666666666,0,0,0,121.75,-0.403355023220701,1,6,0,0,8,3.75,2010.0,1,1290,12898
12914,0,2016,7,3,0.24537694,50.0,0,0,0,1,1,0,0,1,-0.31250614676928296,3,0,0,1,0.217224985,1,0,1,0,0,0,0,0,0,0,91.166,0,0,1,236.0,-0.403355023220701,0,4,0,0,2,3.75,2012.5,0,1290,7023
12916,0,2015,9,6,1.61100885,0.0,1,1,1,0,0,0,0,0,0.35027687425685217,1,0,0,0,0.76745101125,1,0,1,0,0,0,0,0,0,0,95.16,0,0,0,238.125,-0.403355023220701,1,6,0,0,8,3.7719047619047608,1996.6950000000002,0,1772,12898
12917,1,2015,6,4,0.89621911,0.0,0,0,0,0,0,0,0,1,-0.0480833203452496,1,0,0,0,0.64,0,0,1,0,0,0,0,0,0,0,99.69333333333333,3,0,0,3029.0,0.553797888890067,0,2,0,0,1,3.0,2006.0,1,7928,12898
12922,1,2014,10,11,52.46553883356435,22.2222222222222,1,1,0,0,0,0,0,0,0.2923711263825787,4,1,0,0,18.3074543436364,1,0,1,1,0,0,1,0,0,0,88.74333333333334,0,0,0,193.583333333333,0.695291996905467,0,9,1,1,12,3.7592286501377425,2007.3818181818183,0,1290,5062
12926,1,2015,6,4,14.560677072165609,0.0,1,1,0,0,1,0,0,1,-0.22041729493041082,4,0,0,0,4.472835755,0,0,1,0,0,0,1,0,0,0,99.25,1,1,0,99.0,-0.403355023220701,1,9,0,1,10,3.777380952380952,2009.64880952381,1,1024,12898
12927,1,2012,12,6,2.9401084600000003,50.0,1,0,0,0,0,0,0,0,0.22284888257342472,0,0,0,1,6.93,0,0,0,0,0,0,0,0,0,0,94.64,0,0,0,8.33333333333333,-0.403355023220701,1,2,0,1,3,4.0,1999.1666666666667,0,4454,7023
12930,1,2014,11,7,80.92006208000001,100.0,1,0,1,0,0,0,0,0,0.7634262978945879,0,0,0,0,15.6237597272222,0,0,1,1,0,0,1,0,1,1,99.62,1,0,0,403.069444444444,-0.0399595174150297,1,1,1,1,18,4.513131631859835,1992.686580086579,0,4454,3504
12931,1,2014,4,2,2.82900014,0.0,0,0,0,0,0,0,0,0,0.334659696626273,1,0,0,0,0.59,0,0,1,0,0,0,0,0,0,0,95.51,0,0,0,23.0,0.334659696626273,0,1,0,0,1,,,0,6296,7023
12932,1,2012,12,7,8.427324590660001,0.0,1,0,1,0,0,1,0,0,0.30597037745645417,2,0,0,0,2.04868562571429,1,0,1,1,0,0,1,0,0,0,96.36666666666667,0,0,0,258.375,-0.403355023220701,1,5,1,0,8,4.654761904761904,1994.3125,1,7928,3504
12933,0,2015,9,4,2.96444944,0.0,0,0,0,0,1,0,0,0,0.3562772447639082,2,0,0,0,1.13476762,0,0,0,0,0,0,0,0,0,0,96.725,0,0,0,5.0,0.553797888890067,1,4,0,0,1,4.0,2011.0,1,6296,7023
12935,0,2015,9,7,1.7723570573138099,0.0,0,0,0,0,0,0,0,0,-0.42125794521168325,1,0,0,0,0.274390902083333,1,1,1,0,0,0,1,0,0,0,89.275,0,0,0,147.458333333333,-0.403355023220701,0,5,1,0,8,3.0,,0,1772,542
12938,1,2010,10,1,0.76648636,0.0,0,0,0,0,0,0,0,0,-0.25463716205255077,0,0,0,0,1.900113,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,82.0,-0.0287358091793985,1,1,0,0,2,4.0,1996.0,0,6296,7023
12939,1,2013,11,2,0.0,0.0,1,1,0,0,1,0,0,0,-0.2721288683464309,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,91.82833333333333,1,0,0,,-0.403355023220701,1,3,0,0,0,4.0,1997.9166666666667,1,7928,7023
12940,0,2014,10,4,0.67588911,33.3333333333333,1,1,0,1,0,0,0,1,-0.10083354553086432,2,0,0,0,0.4075359025,1,0,0,0,0,0,0,0,0,0,93.035,0,0,0,62.0,-0.0287358091793985,1,3,0,0,4,3.791666666666667,2009.8,0,7928,12898
12941,1,2015,1,1,0.30368595,0.0,1,1,0,0,0,0,0,0,0.00720518525676999,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,-0.0399595174150297,0,3,0,0,0,4.0,1999.5,1,6296,12898
12942,0,2015,9,1,0.84170445,0.0,1,0,0,0,0,0,0,0,-0.013556947966908579,1,0,0,0,0.605,0,0,1,0,0,0,0,0,0,0,85.61500000000001,0,0,0,220.5,0.872347768518984,0,2,1,0,2,3.0,2001.1481481481455,1,6296,628
12943,0,2015,6,1,0.05612061,0.0,0,1,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,86.676,0,0,0,,-0.403355023220701,1,1,0,0,0,3.0,,0,1959,7023
12945,0,2014,8,7,4.54083999503461,16.6666666666667,1,0,1,0,0,1,0,0,-0.24664155801702448,0,0,0,0,1.53276913775,1,0,1,1,0,0,0,1,0,0,93.045,0,0,0,414.9,-0.0399595174150297,1,6,1,0,8,4.25,1987.66666666667,0,7928,3504
12946,0,2013,3,4,2.140873717405484,0.0,1,0,0,1,1,0,1,0,-0.06701522339679944,4,0,0,0,1.46473846666667,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1381.66666666667,-0.0399595174150297,1,6,1,0,3,3.3444444444444437,2002.3055555555566,0,4454,5062
12949,0,2012,12,1,1.44832319917348,50.0,1,0,0,0,1,0,0,0,0.14972691296313123,1,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,93.38666666666667,0,0,0,36.0,0.709278910667575,0,4,0,0,1,4.474358974358973,1992.1538461538462,1,6296,12898
12950,1,2015,9,9,121.08392347,15.3846153846154,1,1,1,0,1,0,1,1,0.788126048212131,4,0,0,0,24.7298806357619,1,1,1,0,0,1,1,0,0,0,0.0,0,0,0,307.733333333333,-0.0287358091793985,1,13,0,1,14,3.7168181818181836,2000.8357142857124,1,6296,12898
12956,1,2011,11,6,11.10354463,0.0,1,0,0,0,0,0,0,0,-0.41745810451014453,1,0,0,0,1.7413784225,0,1,0,1,0,1,0,0,0,1,96.61,0,0,0,1258.5,-0.403355023220701,1,3,1,0,4,3.95,1983.1,0,4454,640
12957,1,2015,9,2,8.0422358037089,25.0,1,0,0,0,0,0,0,0,-0.14100923648818584,2,0,0,1,6.125,0,0,1,0,0,0,0,0,0,0,96.15799999999999,2,1,0,65.5,-0.0287358091793985,0,4,0,0,2,3.2486772486772506,2005.0037037037032,1,6296,12898
12959,1,2014,10,2,4.97867468,0.0,1,0,1,0,0,0,0,0,-0.40335502322070094,6,0,0,0,5.26150601,0,1,0,0,0,0,0,0,1,0,93.78,0,0,0,11.0,-0.403355023220701,0,6,0,1,4,3.75,1983.5,0,4454,542
