"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"ruby-sweep-50","","finished","-","","","2026-04-08T11:35:57.000Z","102","7bo3l8jv","256","0.8","0.5","entropy","7","3","3","512,256,128","0.02709255815819173","15","300","4.308175740417236","l1","","","","20","0.004865378093080653","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0718019204301568","1.0753939183865318","15","10","300","1","0.005595180277932707","0.8126452226981328","0.6326331216414265","0.7281506518590053","0.6190246257846451","0.7518151815181519","0.81417097590494","0.6783624139963591","0.6023255813953489","0.6661522633744856"
"sweet-sweep-49","","finished","-","","","2026-04-08T11:35:44.000Z","9","7bo3l8jv","128","0.6","0.5","entropy","10","10","11","256,128","0.06113919805411809","3","200","3.118494188074416","l2","","","","10","0.0027442458046500083","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.014337613261678523","4.7425463269665435","5","9","200","0.4","0.0000214146152483078","0.8081686892864142","0.6348235294117647","0.6334086834515551","0.6136680613668062","0.7438943894389439","0.7412806689404775","0.6713611491885423","0.5849956634865568","0.6939300411522634"
"eternal-sweep-48","","finished","-","","","2026-04-08T11:35:31.000Z","9","7bo3l8jv","128","0.8","0.4","entropy","5","7","6","256,128","0.05838540695195555","3","200","0.47678241368853497","l2","","","","5","0.0037184768286617903","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10278402879071938","5.871749984251584","7","6","100","0.4","0.00020077167743227445","0.8104226405435778","0.6387904559414127","0.6490324594257179","0.6180717279925477","0.7476897689768977","0.7525580371878094","0.6734701118694544","0.5906509392747925","0.6954732510288066"
"sparkling-sweep-47","","finished","-","","","2026-04-08T11:33:28.000Z","119","7bo3l8jv","128","1","0.5","gini","10","6","2","256,128","0.028867510064493583","15","50","0.8840076445175199","l2","","","","20","0.0008083236622791773","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023525585750297735","4.397119461507642","15","5","200","0.8","0.00024411654080513232","0.8129735359752367","0.6267748478701826","0.7929883138564274","0.6192384769539078","0.7570957095709571","0.8635713499834965","0.6770309271761131","0.618","0.6358024691358025"
"tough-sweep-46","","finished","-","","","2026-04-08T11:32:48.000Z","35","7bo3l8jv","128","0.8","0.5","entropy","7","6","3","512,256,128","0.03325861479789748","7","200","2.6561073740389043","l2","","","","5","0.00023216673862052172","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0386501942404124","6.903443218313702","10","9","200","0.4","0.000207831617833677","0.8119368558710963","0.6300048239266763","0.6891373801916932","0.6215443279313632","0.7468646864686469","0.7858950379579712","0.6752837668307045","0.5930971843778383","0.6718106995884774"
"lemon-sweep-45","","finished","-","","","2026-04-08T11:31:42.000Z","61","7bo3l8jv","128","0.6","0.4","gini","10","7","3","256,128","0.14384033813757782","5","200","0.6433952612762149","l1","","","","10","0.000494849405257923","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3771094288984329","3.5249067574988113","15","5","100","0.8","0.00016682937740913092","0.8121245705807308","0.6264757598593318","0.7904690494043156","0.6182634730538922","0.7546204620462046","0.8616459456485862","0.6763586099775275","0.6121747668139421","0.6414609053497943"
"fiery-sweep-44","","finished","-","","","2026-04-08T11:31:20.000Z","18","7bo3l8jv","128","0.8","0.5","gini","10","10","4","256,128","0.05502082951349169","10","300","0.9919923592560546","l2","","","","5","0.0007028936808179876","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013868540810703826","5.593170258754786","10","10","100","0.4","0.0014108027780634293","0.8123427795574432","0.636298249820187","0.6847333704204085","0.6233152045400804","0.7496699669966996","0.7817691715260204","0.6780035283299672","0.5958688819039066","0.6826131687242798"
"snowy-sweep-43","","finished","-","","","2026-04-08T11:29:59.000Z","77","7bo3l8jv","256","0.6","0.5","entropy","7","9","7","256,128,64","0.11272054974454784","5","200","9.469032828841437","l2","","","","10","0.0005372502200444423","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06315063504358605","8.22889752959313","15","9","200","1","0.0005701026050999797","0.8129925324039081","0.6315014720314034","0.7357621778818968","0.6151244261899009","0.7521452145214521","0.8200572120145231","0.6792131758030647","0.6036585365853658","0.6620370370370371"
"decent-sweep-42","","finished","-","","","2026-04-08T11:29:32.000Z","23","7bo3l8jv","256","0.6","0.5","entropy","15","4","7","512,256,128","0.04543861392195531","5","100","1.987970468691687","l2","","","","20","0.004784030619577242","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16437067947372036","4.68254086851544","10","7","100","0.6","0.00007053523097351347","0.8117675127076109","0.6336872586872587","0.6950263873340796","0.6210023866348449","0.7495049504950495","0.7901859390471999","0.6772840952766148","0.5968181818181818","0.6754115226337448"
"olive-sweep-41","","finished","-","","","2026-04-08T11:29:20.000Z","7","7bo3l8jv","512","0.6","0.1","gini","3","8","10","256,128,64","0.23470658418923124","7","100","0.005345172375820803","l2","","","","5","0.0025432408697826825","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.017256856263154","3.135716236199276","3","8","50","0.4","0.009909145772772111","0.8039983483105176","0.6330635838150289","0.6218564946550796","0.611479533501029","0.7381188118811881","0.7295081967213115","0.6658638797346109","0.5749685006299874","0.7042181069958847"
"wild-sweep-40","","finished","-","","","2026-04-08T11:29:09.000Z","8","7bo3l8jv","512","1","0.2","entropy","5","3","20","256,128,64","0.02012207217145373","5","50","0.0028158928718932273","l1","","","","10","0.00030342035064654743","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.146443029335723","1.036544404949143","3","10","200","1","0.00022936938842842","0.8049499194151499","0.6317247748787809","0.6264301620210397","0.6110984242977849","0.7367986798679867","0.732368797447464","0.6690312795742652","0.5731043150397989","0.7037037037037037"
"balmy-sweep-39","","finished","-","","","2026-04-08T11:28:52.000Z","13","7bo3l8jv","512","0.6","0.1","entropy","5","5","20","256,128,64","0.1660673701025864","7","200","0.01340420406597288","l2","","","","20","0.004687398760587964","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6310977397406852","7.358894553008726","10","8","50","0.8","0.000017027645911553347","0.8109715373509779","0.6337587286299061","0.6876497843105928","0.6150907354345749","0.749009900990099","0.784904830014303","0.675385340995963","0.5957446808510638","0.676954732510288"
"prime-sweep-38","","finished","-","","","2026-04-08T11:28:40.000Z","10","7bo3l8jv","128","1","0.2","entropy","7","8","4","256,128,64","0.0402696797273162","3","50","0.0026406582695154153","l1","","","","20","0.0003702723311757944","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.751923761046426","2.862918569571375","3","9","300","1","0.00017643129156099185","0.8052434892240259","0.6335576699930379","0.6250674893945237","0.6090346250859895","0.7394389438943895","0.732588843657168","0.6687885443632973","0.5771670190274841","0.7021604938271605"
