"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"driven-sweep-47","","finished","-","","","2026-04-08T18:09:41.000Z","241","4mdcsatw","512","0.8","0.3","entropy","5","7","15","512,256,128","0.2568216918516529","3","300","0.013058844808248298","l1","","","","10","0.001779476303559708","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5616851264312366","1.053106154685605","10","5","50","0.8","0.00008125569726117296","0.8092634834651086","0.6324631101021566","0.6560072403650351","0.6259507829977629","0.7328382838283828","0.7490923093849708","0.6707723773487418","0.5660300690776108","0.7165637860082305"
"silvery-sweep-9","","finished","-","","","2026-04-08T17:04:05.000Z","87","4mdcsatw","128","0.8","0.2","entropy","3","3","18","256,128,64","0.058975992858377145","3","300","0.010901565184187277","l2","","","","20","0.0004523022192791124","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5024701882355451","1.7300312491687668","5","5","100","0.6","0.0011563111675757238","0.8092398629057738","0.6299569453886246","0.640259055651781","0.6276262852033974","0.7305280528052805","0.7372098140609528","0.6724119151572735","0.5629809639530174","0.7150205761316872"
"bumbling-sweep-69","","finished","-","","","2026-04-08T19:03:01.000Z","114","4mdcsatw","512","0.8","0.5","entropy","5","5","13","256,128,64","0.19706416985298977","3","300","0.0010842742864765951","l2","","","","5","0.0010173484703276784","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.478616431251373","7.566701222405523","15","4","50","0.4","0.00020095886114448636","0.8092187418765272","0.6283629730962152","0.6356259952983999","0.6221021832095431","0.731023102310231","0.7356694905930246","0.6719623402404261","0.5642915642915642","0.7088477366255144"
"likely-sweep-17","","finished","-","","","2026-04-08T17:16:31.000Z","76","4mdcsatw","512","0.8","0.2","entropy","15","2","3","256,128","0.023938153365347853","5","50","0.04029791887092625","l1","","","","10","0.001464549236953533","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.471116204307841","4.217129586979667","7","8","100","1","0.00027203870346449184","0.809209993521218","0.6283006093432634","0.6540049545829892","0.628176549264378","0.7282178217821782","0.7464517548685224","0.6719984928752154","0.5597104945717732","0.7160493827160493"
"solar-sweep-5","","finished","-","","","2026-04-08T16:57:07.000Z","171","4mdcsatw","256","0.6","0.4","entropy","10","8","13","512,256,128","0.012487012601585374","7","300","1.8360373040507092","l1","","","","20","0.005444772993567375","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10193558982867149","5.495526613818663","3","8","50","0.8","0.0025916940042425914","0.8090137804092831","0.621024520514688","0.6554566974124562","0.6179097272507844","0.7424092409240924","0.767796237209814","0.6707570345656448","0.5880459770114943","0.6579218106995884"
"lyric-sweep-18","","finished","-","","","2026-04-08T17:17:53.000Z","98","4mdcsatw","256","0.6","0.3","entropy","10","5","11","256,128","0.034442682868459605","5","200","0.012976183274334058","l2","","","","20","0.00168047680033568","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3691776243918019","2.354817348361244","3","7","100","0.6","0.00026305694817762415","0.8089741628573829","0.6294801803940185","0.6580298601785292","0.6231203007518797","0.7424092409240924","0.7618549895478051","0.674028448436475","0.5843984133979727","0.6820987654320988"
"lucky-sweep-4","","finished","-","","","2026-04-08T16:55:56.000Z","66","4mdcsatw","256","0.8","0.4","entropy","7","8","7","128,64","0.112849072616371","10","200","0.07351897431064765","l2","","","","5","0.0006872718476597367","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2035627411107212","4.922078892723408","7","6","300","1","0.00006350095239347982","0.8089629149719852","0.6273291925465838","0.6286169788760463","0.6215895610913404","0.7425742574257426","0.743701177247222","0.6727875359279067","0.5856378233719893","0.6754115226337448"
"spring-sweep-29","","finished","-","","","2026-04-08T17:39:54.000Z","73","4mdcsatw","256","1","0.3","gini","15","4","2","256,128","0.03323504940644112","3","50","0.2649274192498375","l1","","","","5","0.00755702322012064","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.365008107537756","2.212610643201458","15","7","50","0.8","0.0008104679892973817","0.8089276715977397","0.6316030185227532","0.6422423642318531","0.6291676117033341","0.7341584158415841","0.7416107382550335","0.6717031415301252","0.568546727048168","0.7103909465020576"
"golden-sweep-20","","finished","-","","","2026-04-08T17:21:10.000Z","171","4mdcsatw","256","0.6","0.3","entropy","7","8","16","512,256,128","0.27594957924604946","10","300","0.0016637561973507446","l2","","","","20","0.005233432205180762","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5424185339171702","8.738225824075075","10","6","200","0.6","0.0006541431165408944","0.8088758063484065","0.6332133213321333","0.6464129944352535","0.6270582999554962","0.731023102310231","0.7413356804929035","0.6687935880142499","0.5628","0.7237654320987654"
"vital-sweep-58","","finished","-","","","2026-04-08T18:40:50.000Z","93","4mdcsatw","512","0.8","0.2","entropy","15","2","18","256,128","0.10991588988672324","10","100","0.021387174335447193","l2","","","","10","0.0017052684663288484","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17307617545736212","2.280331286181528","15","10","100","1","0.0005913592789151189","0.8088559350842041","0.6316979425729143","0.6459683496608892","0.6273721812904666","0.7311881188118812","0.7415557267026075","0.6724179832336042","0.5635336829366681","0.7186213991769548"
"dark-sweep-28","","finished","-","","","2026-04-08T17:37:15.000Z","155","4mdcsatw","512","0.8","0.1","entropy","15","3","10","512,256,128","0.224931714278613","5","200","0.0063156766605264045","l1","","","","10","0.0013709972638218091","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2699832845869186","2.2399691672463113","15","8","100","0.8","0.0036994223506072346","0.808622229020944","0.6291315249601094","0.6470855412566238","0.6248590119557862","0.7315181518151815","0.7435361425899439","0.6729149289852236","0.5648792468276709","0.7098765432098766"
"ethereal-sweep-38","","finished","-","","","2026-04-08T17:54:34.000Z","80","4mdcsatw","128","0.6","0.4","gini","15","2","12","256,128","0.02061569847134242","10","200","0.004296853713997921","l1","","","","10","0.0006716058965063572","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1665884175725676","4.8019242562141216","15","8","50","1","0.00004615807647764701","0.808614980383688","0.6273408239700374","0.635036496350365","0.625086625086625","0.7372937293729372","0.7414457035977555","0.6720407933881072","0.5756013745704467","0.6893004115226338"
"exalted-sweep-11","","finished","-","","","2026-04-08T17:07:10.000Z","89","4mdcsatw","128","0.6","0.2","gini","10","2","7","256,128","0.025222362989215145","7","50","0.004019340535689465","l1","","","","10","0.0010714430551712942","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.23234152405704797","2.906940596747644","10","7","50","0.8","0.0024422640212170875","0.8085657396409475","0.6290652717762111","0.6523950504820466","0.6302294197031039","0.7308580858085808","0.7481021014413026","0.6711176444061437","0.5637994292702813","0.7114197530864198"
"peach-sweep-15","","finished","-","","","2026-04-08T17:12:11.000Z","149","4mdcsatw","256","0.8","0.2","entropy","10","3","12","512,256,128","0.019054795830299297","7","50","0.008764376317501028","l1","","","","20","0.0010775058014805016","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2612894370530174","1.1545663540197997","5","4","200","0.8","0.008048706423078159","0.8084031452087008","0.6285215112469972","0.6348420899432397","0.6228941684665227","0.7193069306930693","0.7239520299262845","0.6723438580759153","0.5461100569259962","0.7402263374485597"
